,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS",species,genus
1599,0.3799999999999999,0.41999999999999993,0.20999999999999996,0.31000000000000005,0.33999999999999986,0.3999999999999999,0.41000000000000014,0.31999999999999984,Lactobacillus_sakei,Lactobacillus
1613,0.26000000000000023,0.26000000000000023,0.1499999999999999,0.28000000000000025,0.18000000000000016,0.31999999999999984,0.31999999999999984,0.27,Lactobacillus_fermentum,Lactobacillus
1624,0.27,0.31000000000000005,0.18000000000000016,0.28000000000000025,0.14000000000000012,0.31000000000000005,0.33999999999999986,0.33000000000000007,Lactobacillus_salivarius,Lactobacillus
1639,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Listeria_monocytogenes,Listeria
1725,0.31000000000000005,0.30000000000000027,0.2200000000000002,0.3500000000000001,0.18000000000000016,0.3700000000000001,0.3599999999999999,0.3799999999999999,Corynebacterium_xerosis,Corynebacterium
1829,0.25,0.25,0.1299999999999999,0.25,0.08999999999999986,0.28000000000000025,0.29000000000000004,0.30000000000000027,Rhodococcus_rhodochrous,Rhodococcus
214853,0.27,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.29000000000000004,0.31000000000000005,0.31999999999999984,Anaerofustis_stercorihominis,Anaerofustis
1427356,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.27,0.29000000000000004,0.29000000000000004,Hyphomicrobium_nitrativorans,Hyphomicrobium
2033,0.25,0.2400000000000002,0.10000000000000009,0.29000000000000004,0.14000000000000012,0.29000000000000004,0.33000000000000007,0.31000000000000005,Microbacterium_testaceum,Microbacterium
395387,0.2400000000000002,0.27,0.1299999999999999,0.30000000000000027,0.08000000000000007,0.30000000000000027,0.27,0.27,Curtobacterium_ammoniigenes,Curtobacterium
133453,0.25,0.27,0.16999999999999993,0.28000000000000025,0.16000000000000014,0.31000000000000005,0.30000000000000027,0.29000000000000004,Caldilinea_aerophila,Caldilinea
51669,0.2400000000000002,0.22999999999999998,0.1499999999999999,0.22999999999999998,0.1200000000000001,0.28000000000000025,0.30000000000000027,0.30000000000000027,Tetragenococcus_halophilus,Tetragenococcus
330214,0.2400000000000002,0.22999999999999998,0.1200000000000001,0.27,0.18999999999999995,0.30000000000000027,0.33000000000000007,0.28000000000000025,Nitrospira_defluvii,Nitrospira
2734,0.2400000000000002,0.25,0.1299999999999999,0.2400000000000002,0.1200000000000001,0.28000000000000025,0.31000000000000005,0.26000000000000023,Symbiobacterium_thermophilum,Symbiobacterium
2736,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.28000000000000025,Verrucomicrobium_spinosum,Verrucomicrobium
2751,0.26000000000000023,0.29000000000000004,0.1499999999999999,0.29000000000000004,0.20999999999999996,0.31000000000000005,0.31000000000000005,0.31999999999999984,Carnobacterium_maltaromaticum,Carnobacterium
35701,0.22999999999999998,0.25,0.14000000000000012,0.25,0.1299999999999999,0.28000000000000025,0.29000000000000004,0.30000000000000027,Heliobacterium_modesticaldum,Heliobacterium
314275,0.2400000000000002,0.22999999999999998,0.1499999999999999,0.25,0.1299999999999999,0.27,0.30000000000000027,0.30000000000000027,Alteromonas_mediterranea,Alteromonas
199592,0.22999999999999998,0.2400000000000002,0.1499999999999999,0.25,0.1200000000000001,0.27,0.33000000000000007,0.31999999999999984,Microbacterium_paraoxydans,Microbacterium
68892,0.33000000000000007,0.33000000000000007,0.20000000000000018,0.3500000000000001,0.22999999999999998,0.33999999999999986,0.31999999999999984,0.3799999999999999,Streptococcus_infantis,Streptococcus
68909,0.28000000000000025,0.27,0.16000000000000014,0.25,0.22999999999999998,0.29000000000000004,0.3500000000000001,0.31000000000000005,Deinococcus_geothermalis,Deinococcus
314722,0.26000000000000023,0.27,0.14000000000000012,0.2400000000000002,0.1299999999999999,0.31000000000000005,0.3500000000000001,0.33999999999999986,Pseudoxanthomonas_suwonensis,Pseudoxanthomonas
134537,0.7600000000000002,0.6200000000000001,0.5300000000000002,0.6099999999999999,2.54,0.73,1.1300000000000001,0.94,Paraburkholderia_fungorum,Paraburkholderia
102134,0.25,0.25,0.14000000000000012,0.25,0.1299999999999999,0.28000000000000025,0.29000000000000004,0.30000000000000027,Desulfotomaculum_gibsoniae,Desulfotomaculum
266123,0.22999999999999998,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.08000000000000007,0.29000000000000004,0.31999999999999984,0.30000000000000027,Castellaniella_caeni,Castellaniella
36808,0.27,0.2400000000000002,0.1299999999999999,0.25,0.16000000000000014,0.28000000000000025,0.31999999999999984,0.31000000000000005,Corynebacterium_bovis,Corynebacterium
36821,0.25,0.25,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.29000000000000004,0.31000000000000005,Gordonia_amarae,Gordonia
36861,0.25,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.10999999999999988,0.29000000000000004,0.31000000000000005,0.31000000000000005,Thiobacillus_denitrificans,Thiobacillus
315405,0.27,0.26000000000000023,0.14000000000000012,0.25,0.020000000000000018,0.33999999999999986,0.30000000000000027,0.31000000000000005,Streptococcus_gallolyticus,Streptococcus
692370,0.25,0.26000000000000023,0.16000000000000014,0.29000000000000004,0.18000000000000016,0.28000000000000025,0.31000000000000005,0.31000000000000005,Altererythrobacter_dongtanensis,Altererythrobacter
53412,0.2400000000000002,0.2400000000000002,0.1299999999999999,0.25,0.1299999999999999,0.30000000000000027,0.31999999999999984,0.31000000000000005,Pseudomonas_resinovorans,Pseudomonas
102684,0.28000000000000025,0.26000000000000023,0.16000000000000014,0.28000000000000025,0.1499999999999999,0.30000000000000027,0.30000000000000027,0.31999999999999984,Streptococcus_infantarius,Streptococcus
332249,0.31000000000000005,0.30000000000000027,0.2200000000000002,0.33999999999999986,0.1299999999999999,0.3799999999999999,0.33000000000000007,0.33000000000000007,Truepera_radiovictrix,Truepera
447217,0.25,0.2400000000000002,0.1200000000000001,0.25,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Anaeromyxobacter_sp._K,Anaeromyxobacter
365349,0.22999999999999998,0.22999999999999998,0.1299999999999999,0.25,0.2200000000000002,0.28000000000000025,0.26000000000000023,0.27,Pelosinus_fermentans,Pelosinus
37734,0.2400000000000002,0.26000000000000023,0.10999999999999988,0.25,0.16000000000000014,0.29000000000000004,0.33000000000000007,0.31999999999999984,Enterococcus_casseliflavus,Enterococcus
349106,0.30000000000000027,0.29000000000000004,0.14000000000000012,0.25,0.08999999999999986,0.33000000000000007,0.33999999999999986,0.33999999999999986,Psychrobacter_sp._PRwf-1,Psychrobacter
300028,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.29000000000000004,0.28000000000000025,Rhodococcus_triatomae,Rhodococcus
37916,0.2400000000000002,0.25,0.1200000000000001,0.26000000000000023,0.10000000000000009,0.30000000000000027,0.31999999999999984,0.30000000000000027,Mycobacterium_chlorophenolicum,Mycobacterium
529705,0.28000000000000025,0.29000000000000004,0.1299999999999999,0.31999999999999984,0.26000000000000023,0.29000000000000004,0.30000000000000027,0.29000000000000004,Sphingomonas_changbaiensis,Sphingomonas
103816,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Rhodococcus_pyridinivorans,Rhodococcus
38286,0.3799999999999999,0.41999999999999993,0.3500000000000001,0.3500000000000001,0.3500000000000001,0.3999999999999999,0.41000000000000014,0.3799999999999999,Corynebacterium_afermentans,Corynebacterium
38289,0.29000000000000004,0.29000000000000004,0.2400000000000002,0.31000000000000005,0.16000000000000014,0.31000000000000005,0.33000000000000007,0.3500000000000001,Corynebacterium_jeikeium,Corynebacterium
38301,0.33000000000000007,0.29000000000000004,0.2400000000000002,0.33999999999999986,0.43000000000000016,0.31999999999999984,0.31000000000000005,0.31000000000000005,Corynebacterium_minutissimum,Corynebacterium
38310,0.26000000000000023,0.22999999999999998,0.1200000000000001,0.22999999999999998,0.14000000000000012,0.28000000000000025,0.31000000000000005,0.31999999999999984,Rhodococcus_coprophilus,Rhodococcus
267818,0.2400000000000002,0.26000000000000023,0.10000000000000009,0.25,0.14000000000000012,0.28000000000000025,0.3700000000000001,0.33000000000000007,Lactobacillus_kefiranofaciens,Lactobacillus
55148,0.2400000000000002,0.27,0.1200000000000001,0.25,0.14000000000000012,0.28000000000000025,0.30000000000000027,0.31000000000000005,Deinococcus_proteolyticus,Deinococcus
104336,0.25,0.26000000000000023,0.10999999999999988,0.25,0.08999999999999986,0.30000000000000027,0.33000000000000007,0.31999999999999984,Microbacterium_foliorum,Microbacterium
121039,0.26000000000000023,0.2400000000000002,0.10999999999999988,0.29000000000000004,0.1200000000000001,0.28000000000000025,0.30000000000000027,0.27,Ferrimicrobium_acidiphilum,Ferrimicrobium
55583,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Dehalobacter_restrictus,Dehalobacter
137730,0.27,0.31999999999999984,0.18999999999999995,0.29000000000000004,0.08000000000000007,0.30000000000000027,0.31000000000000005,0.29000000000000004,Facklamia_ignava,Facklamia
88688,0.28000000000000025,0.26000000000000023,0.10999999999999988,0.27,0.25,0.31999999999999984,0.28000000000000025,0.25,Caulobacter_segnis,Caulobacter
334543,0.22999999999999998,0.2400000000000002,0.1499999999999999,0.25,0.08000000000000007,0.29000000000000004,0.31999999999999984,0.28000000000000025,Psychrobacter_arcticus,Psychrobacter
39791,0.26000000000000023,0.25,0.1200000000000001,0.26000000000000023,0.28000000000000025,0.28000000000000025,0.27,0.28000000000000025,Corynebacterium_glucuronolyticum,Corynebacterium
203699,0.26000000000000023,0.2400000000000002,0.1499999999999999,0.25,0.08000000000000007,0.31999999999999984,0.33000000000000007,0.26000000000000023,Derxia_gummosa,Derxia
318683,0.22999999999999998,0.2400000000000002,0.1499999999999999,0.2400000000000002,0.06999999999999984,0.29000000000000004,0.31000000000000005,0.31000000000000005,Gluconobacter_albidus,Gluconobacter
531813,0.25,0.2400000000000002,0.14000000000000012,0.25,0.14000000000000012,0.28000000000000025,0.30000000000000027,0.30000000000000027,Pelagibacterium_halotolerans,Pelagibacterium
400772,0.26000000000000023,0.25,0.18000000000000016,0.28000000000000025,0.18000000000000016,0.28000000000000025,0.27,0.29000000000000004,Microbacterium_ginsengisoli,Microbacterium
499229,0.22999999999999998,0.22999999999999998,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.28000000000000025,0.29000000000000004,Tepidanaerobacter_acetatoxydans,Tepidanaerobacter
1121830,0.25,0.25,0.1299999999999999,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.30000000000000027,Fodinicurvata_fenggangensis,Fodinicurvata
40681,0.3599999999999999,0.3999999999999999,0.2400000000000002,0.43999999999999995,0.18999999999999995,0.3799999999999999,0.43999999999999995,0.41000000000000014,Sphingomonas_asaccharolytica,Sphingomonas
40682,0.3599999999999999,0.33000000000000007,0.25,0.33000000000000007,0.31000000000000005,0.41000000000000014,0.41999999999999993,0.4700000000000002,Sphingomonas_mali,Sphingomonas
40683,0.3900000000000001,0.41999999999999993,0.27,0.4700000000000002,0.31999999999999984,0.41999999999999993,0.43000000000000016,0.5100000000000002,Sphingomonas_pruni,Sphingomonas
90241,0.27,0.27,0.16999999999999993,0.26000000000000023,0.1200000000000001,0.33000000000000007,0.30000000000000027,0.31999999999999984,Moraxella_lincolnii,Moraxella
57666,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Sulfurospirillum_arcachonense,Sulfurospirillum
74319,0.26000000000000023,0.25,0.10999999999999988,0.2400000000000002,0.08999999999999986,0.31999999999999984,0.33000000000000007,0.30000000000000027,Hyphomonas_polymorpha,Hyphomonas
90730,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Desulfosarcina_cetonica,Desulfosarcina
1123067,0.3799999999999999,0.33999999999999986,0.33000000000000007,0.33000000000000007,0.33999999999999986,0.3700000000000001,0.33999999999999986,0.31000000000000005,Rubellimicrobium_mesophilum,Rubellimicrobium
1156433,0.27,0.25,0.16000000000000014,0.26000000000000023,0.14000000000000012,0.29000000000000004,0.3700000000000001,0.31000000000000005,Streptococcus_sp._I-P16,Streptococcus
665118,0.27,0.26000000000000023,0.10999999999999988,0.26000000000000023,0.10000000000000009,0.27,0.27,0.30000000000000027,Devosia_enhydra,Devosia
304901,0.25,0.25,0.14000000000000012,0.26000000000000023,0.14000000000000012,0.28000000000000025,0.28000000000000025,0.30000000000000027,Actinospica_robiniae,Actinospica
272239,0.25,0.2400000000000002,0.14000000000000012,0.25,0.1200000000000001,0.29000000000000004,0.30000000000000027,0.30000000000000027,Pseudoclavibacter_bifida,Pseudoclavibacter
59310,0.31000000000000005,0.28000000000000025,0.16000000000000014,0.27,0.08000000000000007,0.3500000000000001,0.31000000000000005,0.3500000000000001,Streptococcus_macedonicus,Streptococcus
452623,0.27,0.28000000000000025,0.14000000000000012,0.26000000000000023,0.16999999999999993,0.31000000000000005,0.29000000000000004,0.30000000000000027,Pseudoclavibacter_soli,Pseudoclavibacter
157838,0.25,0.22999999999999998,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.27,0.28000000000000025,Bacillus_shackletonii,Bacillus
223392,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.30000000000000027,0.29000000000000004,Rhodococcus_gordoniae,Rhodococcus
288965,0.26000000000000023,0.2400000000000002,0.1299999999999999,0.25,0.10000000000000009,0.30000000000000027,0.27,0.29000000000000004,[Clostridium]_clariflavum,[Clostridium]
43263,0.43999999999999995,0.3999999999999999,0.16999999999999993,0.56,0.3500000000000001,0.43000000000000016,0.43000000000000016,0.30000000000000027,Pseudomonas_alcaligenes,Pseudomonas
600645,0.25,0.26000000000000023,0.1299999999999999,0.25,0.1200000000000001,0.29000000000000004,0.31000000000000005,0.29000000000000004,Aeromonas_piscicola,Aeromonas
469614,0.27,0.26000000000000023,0.10999999999999988,0.2400000000000002,0.06999999999999984,0.28000000000000025,0.27,0.29000000000000004,Erysipelotrichaceae_bacterium_6_1_45,Erysipelotrichaceae
256701,0.28000000000000025,0.27,0.16000000000000014,0.27,0.30000000000000027,0.31000000000000005,0.33999999999999986,0.31999999999999984,Glutamicibacter_arilaitensis,Glutamicibacter
240427,0.22999999999999998,0.25,0.14000000000000012,0.2400000000000002,0.06999999999999984,0.29000000000000004,0.31000000000000005,0.31000000000000005,Lactobacillus_paracollinoides,Lactobacillus
76636,0.26000000000000023,0.25,0.1200000000000001,0.22999999999999998,0.08999999999999986,0.29000000000000004,0.31999999999999984,0.31000000000000005,Mycetocola_saprophilus,Mycetocola
93064,0.43000000000000016,0.3900000000000001,0.33000000000000007,0.5100000000000002,0.29000000000000004,0.4500000000000002,0.3999999999999999,0.5899999999999999,Sphingomonas_koreensis,Sphingomonas
404589,0.2400000000000002,0.25,0.14000000000000012,0.31999999999999984,0.1499999999999999,0.28000000000000025,0.31999999999999984,0.26000000000000023,Anaeromyxobacter_sp._Fw109-5,Anaeromyxobacter
44250,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Paenibacillus_alvei,Paenibacillus
109790,0.27,0.29000000000000004,0.10999999999999988,0.3799999999999999,0.18000000000000016,0.31999999999999984,0.31000000000000005,0.33000000000000007,Lactobacillus_jensenii,Lactobacillus
519472,0.26000000000000023,0.27,0.1299999999999999,0.22999999999999998,0.10000000000000009,0.29000000000000004,0.28000000000000025,0.30000000000000027,Vagococcus_teuberi,Vagococcus
536018,0.26000000000000023,0.25,0.10000000000000009,0.26000000000000023,0.08999999999999986,0.29000000000000004,0.31999999999999984,0.31000000000000005,Mesorhizobium_australicum,Mesorhizobium
454171,0.25,0.27,0.1200000000000001,0.27,0.06999999999999984,0.29000000000000004,0.33000000000000007,0.28000000000000025,Chthonomonas_calidirosea,Chthonomonas
28447,0.2400000000000002,0.26000000000000023,0.10999999999999988,0.26000000000000023,0.1299999999999999,0.29000000000000004,0.31999999999999984,0.28000000000000025,Clavibacter_michiganensis,Clavibacter
94009,0.28000000000000025,0.28000000000000025,0.18000000000000016,0.31000000000000005,0.2200000000000002,0.30000000000000027,0.3999999999999999,0.3799999999999999,Thermicanus_aegyptius,Thermicanus
94254,0.25,0.25,0.1499999999999999,0.33000000000000007,0.1299999999999999,0.30000000000000027,0.30000000000000027,0.29000000000000004,Dyadobacter_fermentans,Dyadobacter
29362,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.27,0.30000000000000027,0.29000000000000004,[Clostridium]_papyrosolvens,[Clostridium]
29385,0.27,0.28000000000000025,0.1299999999999999,0.25,0.020000000000000018,0.31999999999999984,0.28000000000000025,0.27,Staphylococcus_saprophyticus,Staphylococcus
29449,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Rhizobium_etli,Rhizobium
717609,0.27,0.27,0.1499999999999999,0.25,0.1299999999999999,0.31999999999999984,0.31000000000000005,0.31999999999999984,Caldicellulosiruptor_obsidiansis,Caldicellulosiruptor
160791,0.41000000000000014,0.3799999999999999,0.26000000000000023,0.48,0.3500000000000001,0.45999999999999996,0.5100000000000002,0.5100000000000002,Sphingomonas_wittichii,Sphingomonas
160799,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.14000000000000012,0.27,0.30000000000000027,0.29000000000000004,Paenibacillus_borealis,Paenibacillus
1078480,0.43000000000000016,0.3999999999999999,0.30000000000000027,0.25,0.2400000000000002,0.41999999999999993,0.43999999999999995,0.4700000000000002,Haemophilus_sputorum,Haemophilus
79263,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Paenibacillus_chitinolyticus,Paenibacillus
407019,0.3900000000000001,0.31999999999999984,0.31999999999999984,0.28000000000000025,0.4500000000000002,0.3500000000000001,0.43000000000000016,0.3900000000000001,Sphingomonas_astaxanthinifaciens,Sphingomonas
210512,0.2400000000000002,0.25,0.14000000000000012,0.26000000000000023,0.14000000000000012,0.28000000000000025,0.30000000000000027,0.29000000000000004,Sandarakinorhabdus_limnophila,Sandarakinorhabdus
702113,0.28000000000000025,0.31999999999999984,0.18000000000000016,0.31000000000000005,0.18999999999999995,0.33999999999999986,0.31999999999999984,0.3500000000000001,Novosphingobium_sp._PP1Y,Novosphingobium
79880,0.25,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.08000000000000007,0.29000000000000004,0.31999999999999984,0.31000000000000005,Bacillus_clausii,Bacillus
79883,0.26000000000000023,0.2400000000000002,0.1200000000000001,0.2400000000000002,0.08000000000000007,0.29000000000000004,0.27,0.28000000000000025,Bacillus_horikoshii,Bacillus
571800,0.29000000000000004,0.25,0.10999999999999988,0.22999999999999998,0.16999999999999993,0.27,0.3500000000000001,0.33000000000000007,Psychrobacter_sp._G,Psychrobacter
113107,0.31000000000000005,0.28000000000000025,0.16000000000000014,0.29000000000000004,0.1499999999999999,0.31999999999999984,0.31999999999999984,0.31000000000000005,Streptococcus_australis,Streptococcus
162426,0.28000000000000025,0.25,0.20000000000000018,0.41000000000000014,0.16999999999999993,0.3500000000000001,0.30000000000000027,0.30000000000000027,Microbacterium_hominis,Microbacterium
47770,0.3700000000000001,0.4500000000000002,0.30000000000000027,0.5300000000000002,0.3700000000000001,0.43999999999999995,0.43000000000000016,0.33999999999999986,Lactobacillus_crispatus,Lactobacillus
1079994,0.31000000000000005,0.27,0.1299999999999999,0.30000000000000027,0.16999999999999993,0.3700000000000001,0.31999999999999984,0.33000000000000007,Leucobacter_chromiiresistens,Leucobacter
293890,0.2400000000000002,0.26000000000000023,0.1200000000000001,0.26000000000000023,0.1299999999999999,0.29000000000000004,0.31000000000000005,0.31000000000000005,Agromyces_subbeticus,Agromyces
97478,0.2400000000000002,0.26000000000000023,0.20999999999999996,0.26000000000000023,0.22999999999999998,0.28000000000000025,0.3700000000000001,0.33999999999999986,Lactobacillus_mucosae,Lactobacillus
392409,0.28000000000000025,0.28000000000000025,0.1200000000000001,0.31000000000000005,0.22999999999999998,0.30000000000000027,0.33999999999999986,0.31000000000000005,Sphingomonas_jaspsi,Sphingomonas
81467,0.2400000000000002,0.2200000000000002,0.16000000000000014,0.25,0.16999999999999993,0.27,0.28000000000000025,0.30000000000000027,Aminobacterium_mobile,Aminobacterium
376733,0.27,0.26000000000000023,0.1299999999999999,0.3900000000000001,0.18000000000000016,0.31000000000000005,0.3599999999999999,0.31999999999999984,Paracoccus_halophilus,Paracoccus
311230,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.27,0.28000000000000025,Paraburkholderia_terrae,Paraburkholderia
81857,0.2400000000000002,0.25,0.1499999999999999,0.26000000000000023,0.10000000000000009,0.30000000000000027,0.31000000000000005,0.31000000000000005,Lactobacillus_selangorensis,Lactobacillus
9,0.30000000000000027,0.26000000000000023,0.16000000000000014,0.27,0.14000000000000012,0.29000000000000004,0.31000000000000005,0.31000000000000005,Buchnera_aphidicola,Buchnera
65553,0.2200000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1299999999999999,0.26000000000000023,0.30000000000000027,0.29000000000000004,Sulfurospirillum_deleyianum,Sulfurospirillum
19,0.25,0.25,0.1299999999999999,0.25,0.10999999999999988,0.28000000000000025,0.30000000000000027,0.30000000000000027,Pelobacter_carbinolicus,Pelobacter
56,0.29000000000000004,0.30000000000000027,0.08000000000000007,0.33999999999999986,0.22999999999999998,0.3599999999999999,0.31999999999999984,0.25,Sorangium_cellulosum,Sorangium
103,0.27,0.31000000000000005,0.18999999999999995,0.3500000000000001,0.18999999999999995,0.33000000000000007,0.33999999999999986,0.33000000000000007,Flectobacillus_major,Flectobacillus
119,0.2400000000000002,0.26000000000000023,0.1299999999999999,0.25,0.1200000000000001,0.29000000000000004,0.30000000000000027,0.30000000000000027,Rubinisphaera_brasiliensis,Rubinisphaera
158,0.2400000000000002,0.27,0.20999999999999996,0.28000000000000025,0.10999999999999988,0.28000000000000025,0.3799999999999999,0.31000000000000005,Treponema_denticola,Treponema
167,0.22999999999999998,0.26000000000000023,0.14000000000000012,0.25,0.1499999999999999,0.27,0.31000000000000005,0.31000000000000005,Treponema_succinifaciens,Treponema
229549,0.25,0.26000000000000023,0.1299999999999999,0.2400000000000002,0.14000000000000012,0.29000000000000004,0.31000000000000005,0.30000000000000027,Streptococcus_minor,Streptococcus
183,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.25,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Leptonema_illini,Leptonema
199,0.29000000000000004,0.28000000000000025,0.10999999999999988,0.22999999999999998,0.10000000000000009,0.28000000000000025,0.33000000000000007,0.31000000000000005,Campylobacter_concisus,Campylobacter
204,0.33000000000000007,0.2400000000000002,0.22999999999999998,0.25,0.20999999999999996,0.29000000000000004,0.3500000000000001,0.33999999999999986,Campylobacter_showae,Campylobacter
210,0.22999999999999998,0.2400000000000002,0.16999999999999993,0.25,0.08999999999999986,0.29000000000000004,0.31999999999999984,0.31000000000000005,Helicobacter_pylori,Helicobacter
33010,0.26000000000000023,0.25,0.1299999999999999,0.25,0.1499999999999999,0.31000000000000005,0.31000000000000005,0.31000000000000005,Cutibacterium_avidum,Cutibacterium
245,0.33999999999999986,0.3799999999999999,0.25,0.41000000000000014,0.33000000000000007,0.41999999999999993,0.3900000000000001,0.3799999999999999,Flavobacterium_aquatile,Flavobacterium
249,0.30000000000000027,0.33999999999999986,0.16000000000000014,0.33999999999999986,0.16999999999999993,0.3500000000000001,0.33000000000000007,0.33000000000000007,Terrimonas_ferruginea,Terrimonas
256,0.25,0.2400000000000002,0.1499999999999999,0.2400000000000002,0.1499999999999999,0.27,0.30000000000000027,0.30000000000000027,Myroides_odoratus,Myroides
33029,0.2400000000000002,0.2400000000000002,0.16999999999999993,0.2400000000000002,0.18000000000000016,0.27,0.26000000000000023,0.26000000000000023,Anaerococcus_hydrogenalis,Anaerococcus
33030,0.2200000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.27,0.29000000000000004,Peptoniphilus_indolicus,Peptoniphilus
33031,0.26000000000000023,0.2400000000000002,0.1299999999999999,0.27,0.1299999999999999,0.27,0.29000000000000004,0.29000000000000004,Peptoniphilus_lacrimalis,Peptoniphilus
33032,0.30000000000000027,0.30000000000000027,0.16999999999999993,0.3599999999999999,0.20000000000000018,0.31000000000000005,0.29000000000000004,0.33999999999999986,Anaerococcus_lactolyticus,Anaerococcus
33034,0.3500000000000001,0.3999999999999999,0.2400000000000002,0.41000000000000014,0.33999999999999986,0.3900000000000001,0.43999999999999995,0.41999999999999993,Anaerococcus_prevotii,Anaerococcus
33036,0.26000000000000023,0.22999999999999998,0.18000000000000016,0.28000000000000025,0.26000000000000023,0.28000000000000025,0.33999999999999986,0.28000000000000025,Anaerococcus_tetradius,Anaerococcus
33037,0.25,0.25,0.16000000000000014,0.27,0.18999999999999995,0.29000000000000004,0.33000000000000007,0.33000000000000007,Anaerococcus_vaginalis,Anaerococcus
33059,0.27,0.22999999999999998,0.14000000000000012,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.29000000000000004,Acidithiobacillus_caldus,Acidithiobacillus
33072,0.25,0.2400000000000002,0.14000000000000012,0.25,0.1200000000000001,0.28000000000000025,0.28000000000000025,0.30000000000000027,Gloeobacter_violaceus,Gloeobacter
33075,0.2400000000000002,0.22999999999999998,0.16000000000000014,0.25,0.18999999999999995,0.27,0.30000000000000027,0.31000000000000005,Acidobacterium_capsulatum,Acidobacterium
339,0.6600000000000001,0.6000000000000001,0.4500000000000002,0.56,0.6200000000000001,0.75,0.54,0.5,Xanthomonas_campestris,Xanthomonas
347,0.22999999999999998,0.2400000000000002,0.16000000000000014,0.28000000000000025,0.18999999999999995,0.28000000000000025,0.31000000000000005,0.31999999999999984,Xanthomonas_oryzae,Xanthomonas
491921,0.25,0.25,0.1299999999999999,0.2200000000000002,0.08999999999999986,0.27,0.31000000000000005,0.31000000000000005,Megamonas_rupellensis,Megamonas
421,0.22999999999999998,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027,Methylomonas_methanica,Methylomonas
426421,0.2400000000000002,0.30000000000000027,0.1499999999999999,0.27,0.1299999999999999,0.31999999999999984,0.33999999999999986,0.31999999999999984,Sediminibacterium_salmoneum,Sediminibacterium
449,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Legionella_hackeliae,Legionella
453,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Legionella_feeleii,Legionella
483,0.28000000000000025,0.25,0.10000000000000009,0.2400000000000002,0.16000000000000014,0.29000000000000004,0.33000000000000007,0.31999999999999984,Neisseria_cinerea,Neisseria
486,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Neisseria_lactamica,Neisseria
