,go_name,table,oddsr,p,q
GO:0003167,atrioventricular bundle cell differentiation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003168,Purkinje myocyte differentiation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003169,coronary vein morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003170,heart valve development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003171,atrioventricular valve development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003172,sinoatrial valve development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003174,mitral valve development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003175,tricuspid valve development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003176,aortic valve development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003177,pulmonary valve development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003179,heart valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003180,aortic valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003181,atrioventricular valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003182,coronary sinus valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003183,mitral valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003184,pulmonary valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003185,sinoatrial valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003186,tricuspid valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003188,heart valve formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003189,aortic valve formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003190,atrioventricular valve formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003192,mitral valve formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003193,pulmonary valve formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003195,tricuspid valve formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003197,endocardial cushion development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003198,epithelial to mesenchymal transition involved in endocardial cushion formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003199,endocardial cushion to mesenchymal transition involved in heart valve formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003203,endocardial cushion morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003207,cardiac chamber formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003208,cardiac ventricle morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003209,cardiac atrium morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003210,cardiac atrium formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003211,cardiac ventricle formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003213,cardiac right atrium morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003214,cardiac left ventricle morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003215,cardiac right ventricle morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003218,cardiac left ventricle formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003219,cardiac right ventricle formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003220,left ventricular cardiac muscle tissue morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003221,right ventricular cardiac muscle tissue morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003222,ventricular trabecula myocardium morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003223,ventricular compact myocardium morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003226,right ventricular compact myocardium morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003228,atrial cardiac muscle tissue development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003229,ventricular cardiac muscle tissue development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003230,cardiac atrium development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003231,cardiac ventricle development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003236,sinus venosus morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003241,growth involved in heart morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003242,cardiac chamber ballooning,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003245,cardiac muscle tissue growth involved in heart morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003251,positive regulation of cell proliferation involved in heart valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003252,negative regulation of cell proliferation involved in heart valve morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003253,cardiac neural crest cell migration involved in outflow tract morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003254,regulation of membrane depolarization,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003259,cardioblast anterior-lateral migration,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003266,regulation of secondary heart field cardioblast proliferation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003270,Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003271,smoothened signaling pathway involved in regulation of secondary heart field cardioblast proliferation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003272,endocardial cushion formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003273,cell migration involved in endocardial cushion formation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003274,endocardial cushion fusion,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003275,apoptotic process involved in outflow tract morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003277,apoptotic process involved in endocardial cushion morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003278,apoptotic process involved in heart morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003279,cardiac septum development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003281,ventricular septum development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003283,atrial septum development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003285,septum secundum development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003289,atrial septum primum morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003290,atrial septum secundum morphogenesis,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003300,cardiac muscle hypertrophy,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003308,negative regulation of Wnt signaling pathway involved in heart development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003309,type B pancreatic cell differentiation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003310,pancreatic A cell differentiation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003311,pancreatic D cell differentiation,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003322,pancreatic A cell development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003323,type B pancreatic cell development,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003326,pancreatic A cell fate commitment,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003327,type B pancreatic cell fate commitment,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003329,pancreatic PP cell fate commitment,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003330,regulation of extracellular matrix constituent secretion,"[[32, 128], [162, 684]]",1.0555555555555556,0.8270946509350743,0.8755979853915464
GO:0003331,positive regulation of extracellular matrix constituent secretion,"[[32, 128], [163, 683]]",1.0475460122699387,0.8277201793157286,0.876110842602808
GO:0003332,negative regulation of extracellular matrix constituent secretion,"[[32, 128], [163, 683]]",1.0475460122699387,0.8277201793157286,0.876110842602808
GO:0003333,amino acid transmembrane transport,"[[32, 128], [164, 682]]",1.0396341463414633,0.8285433993887914,0.8763846891848739
GO:0003334,keratinocyte development,"[[32, 128], [164, 682]]",1.0396341463414633,0.8285433993887914,0.8763846891848739
GO:0003335,corneocyte development,"[[32, 128], [164, 682]]",1.0396341463414633,0.8285433993887914,0.8763846891848739
GO:0003336,corneocyte desquamation,"[[32, 128], [164, 682]]",1.0396341463414633,0.8285433993887914,0.8763846891848739
GO:0003337,mesenchymal to epithelial transition involved in metanephros morphogenesis,"[[32, 128], [164, 682]]",1.0396341463414633,0.8285433993887914,0.8763846891848739
GO:0003338,metanephros morphogenesis,"[[32, 128], [164, 682]]",1.0396341463414633,0.8285433993887914,0.8763846891848739
GO:0003339,regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,"[[32, 128], [164, 682]]",1.0396341463414633,0.8285433993887914,0.8763846891848739
GO:0003340,negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,"[[32, 128], [164, 682]]",1.0396341463414633,0.8285433993887914,0.8763846891848739
GO:0003341,cilium movement,"[[33, 127], [168, 678]]",1.048650168728909,0.8295530803819068,0.8770791911418475
GO:0003342,proepicardium development,"[[33, 127], [168, 678]]",1.048650168728909,0.8295530803819068,0.8770791911418475
GO:0003344,pericardium morphogenesis,"[[33, 127], [168, 678]]",1.048650168728909,0.8295530803819068,0.8770791911418475
GO:0003345,proepicardium cell migration involved in pericardium morphogenesis,"[[33, 127], [168, 678]]",1.048650168728909,0.8295530803819068,0.8770791911418475
GO:0003350,pulmonary myocardium development,"[[33, 127], [168, 678]]",1.048650168728909,0.8295530803819068,0.8770791911418475
GO:0003351,epithelial cilium movement involved in extracellular fluid movement,"[[33, 127], [169, 677]]",1.0409076084424358,0.8302919398146305,0.8773375780583385
GO:0003352,regulation of cilium movement,"[[33, 127], [169, 677]]",1.0409076084424358,0.8302919398146305,0.8773375780583385
GO:0003353,positive regulation of cilium movement,"[[33, 127], [169, 677]]",1.0409076084424358,0.8302919398146305,0.8773375780583385
GO:0003356,regulation of cilium beat frequency,"[[33, 127], [169, 677]]",1.0409076084424358,0.8302919398146305,0.8773375780583385
GO:0003357,noradrenergic neuron differentiation,"[[33, 127], [169, 677]]",1.0409076084424358,0.8302919398146305,0.8773375780583385
GO:0003358,noradrenergic neuron development,"[[33, 127], [169, 677]]",1.0409076084424358,0.8302919398146305,0.8773375780583385
GO:0003359,noradrenergic neuron fate commitment,"[[33, 127], [169, 677]]",1.0409076084424358,0.8302919398146305,0.8773375780583385
GO:0003360,brainstem development,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003363,lamellipodium assembly involved in ameboidal cell migration,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003365,establishment of cell polarity involved in ameboidal cell migration,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003366,cell-matrix adhesion involved in ameboidal cell migration,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003376,sphingosine-1-phosphate receptor signaling pathway,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003382,epithelial cell morphogenesis,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003383,apical constriction,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003400,regulation of COPII vesicle coating,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003401,axis elongation,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003402,planar cell polarity pathway involved in axis elongation,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003404,optic vesicle morphogenesis,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003406,retinal pigment epithelium development,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003407,neural retina development,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003408,optic cup formation involved in camera-type eye development,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003409,optic cup structural organization,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003412,establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003413,chondrocyte differentiation involved in endochondral bone morphogenesis,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003415,chondrocyte hypertrophy,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003416,endochondral bone growth,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003417,growth plate cartilage development,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003418,growth plate cartilage chondrocyte differentiation,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003419,growth plate cartilage chondrocyte proliferation,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003421,growth plate cartilage axis specification,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003429,growth plate cartilage chondrocyte morphogenesis,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003430,growth plate cartilage chondrocyte growth,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003431,growth plate cartilage chondrocyte development,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0003433,chondrocyte development involved in endochondral bone morphogenesis,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0005513,detection of calcium ion,"[[33, 127], [170, 676]]",1.0332561371005096,0.9144762215472101,0.9378054562837099
GO:0005975,carbohydrate metabolic process,"[[33, 127], [173, 673]]",1.0108324609712804,1.0,1.0
GO:0005976,polysaccharide metabolic process,"[[33, 127], [173, 673]]",1.0108324609712804,1.0,1.0
GO:0005977,glycogen metabolic process,"[[33, 127], [174, 672]]",1.0035297311973934,1.0,1.0
GO:0005978,glycogen biosynthetic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005979,regulation of glycogen biosynthetic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005980,glycogen catabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005981,regulation of glycogen catabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005983,starch catabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005984,disaccharide metabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005985,sucrose metabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005986,sucrose biosynthetic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005987,sucrose catabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005989,lactose biosynthetic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005990,lactose catabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005991,trehalose metabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005993,trehalose catabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005996,monosaccharide metabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005997,xylulose metabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0005998,xylulose catabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0006000,fructose metabolic process,"[[33, 127], [175, 671]]",0.996310461192351,1.0,1.0
GO:0006002,fructose 6-phosphate metabolic process,"[[33, 127], [176, 670]]",0.9891732283464567,1.0,1.0
GO:0006003,"fructose 2,6-bisphosphate metabolic process","[[33, 127], [176, 670]]",0.9891732283464567,1.0,1.0
GO:0006004,fucose metabolic process,"[[33, 127], [176, 670]]",0.9891732283464567,1.0,1.0
GO:0006006,glucose metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006007,glucose catabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006011,UDP-glucose metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006012,galactose metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006013,mannose metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006014,D-ribose metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006015,5-phosphoribose 1-diphosphate biosynthetic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006020,inositol metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006021,inositol biosynthetic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006024,glycosaminoglycan biosynthetic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006027,glycosaminoglycan catabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006029,proteoglycan metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006030,chitin metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006032,chitin catabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006041,glucosamine metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006043,glucosamine catabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006044,N-acetylglucosamine metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006045,N-acetylglucosamine biosynthetic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006046,N-acetylglucosamine catabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006047,UDP-N-acetylglucosamine metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006048,UDP-N-acetylglucosamine biosynthetic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006049,UDP-N-acetylglucosamine catabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006051,N-acetylmannosamine metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006054,N-acetylneuraminate metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006055,CMP-N-acetylneuraminate biosynthetic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006062,sorbitol catabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006065,UDP-glucuronate biosynthetic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006066,alcohol metabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006068,ethanol catabolic process,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006069,ethanol oxidation,"[[34, 126], [176, 670]]",1.0272366522366523,0.9156061966905207,0.9378054562837099
GO:0006071,glycerol metabolic process,"[[35, 125], [176, 670]]",1.065909090909091,0.7514665999490986,0.831830756689819
GO:0006072,glycerol-3-phosphate metabolic process,"[[35, 125], [176, 670]]",1.065909090909091,0.7514665999490986,0.831830756689819
GO:0006081,cellular aldehyde metabolic process,"[[36, 124], [176, 670]]",1.1052052785923754,0.6724258771085085,0.7606821562699404
GO:0006082,organic acid metabolic process,"[[36, 124], [176, 670]]",1.1052052785923754,0.6724258771085085,0.7606821562699404
GO:0006083,acetate metabolic process,"[[36, 124], [176, 670]]",1.1052052785923754,0.6724258771085085,0.7606821562699404
GO:0006084,acetyl-CoA metabolic process,"[[36, 124], [176, 670]]",1.1052052785923754,0.6724258771085085,0.7606821562699404
GO:0006085,acetyl-CoA biosynthetic process,"[[36, 124], [176, 670]]",1.1052052785923754,0.6724258771085085,0.7606821562699404
GO:0006086,acetyl-CoA biosynthetic process from pyruvate,"[[36, 124], [176, 670]]",1.1052052785923754,0.6724258771085085,0.7606821562699404
GO:0006089,lactate metabolic process,"[[36, 124], [176, 670]]",1.1052052785923754,0.6724258771085085,0.7606821562699404
GO:0006090,pyruvate metabolic process,"[[36, 124], [177, 669]]",1.0973209404045927,0.6732008927192625,0.7607985917730389
GO:0006091,generation of precursor metabolites and energy,"[[36, 124], [178, 668]]",1.0895251902863357,0.6743162628786226,0.7607985917730389
GO:0006094,gluconeogenesis,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006096,glycolytic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006097,glyoxylate cycle,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006098,pentose-phosphate shunt,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006099,tricarboxylic acid cycle,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006101,citrate metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006102,isocitrate metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006103,2-oxoglutarate metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006104,succinyl-CoA metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006105,succinate metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006106,fumarate metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006107,oxaloacetate metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006108,malate metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006110,regulation of glycolytic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006111,regulation of gluconeogenesis,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006112,energy reserve metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006114,glycerol biosynthetic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006116,NADH oxidation,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006117,acetaldehyde metabolic process,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006119,oxidative phosphorylation,"[[36, 124], [179, 667]]",1.0818165435213551,0.7523982866870713,0.831830756689819
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone","[[37, 123], [180, 666]]",1.1130081300813008,0.6011197783380765,0.7028670788368876
GO:0006121,"mitochondrial electron transport, succinate to ubiquinone","[[37, 123], [180, 666]]",1.1130081300813008,0.6011197783380765,0.7028670788368876
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c","[[37, 123], [180, 666]]",1.1130081300813008,0.6011197783380765,0.7028670788368876
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen","[[37, 123], [180, 666]]",1.1130081300813008,0.6011197783380765,0.7028670788368876
GO:0006127,glycerophosphate shuttle,"[[37, 123], [180, 666]]",1.1130081300813008,0.6011197783380765,0.7028670788368876
GO:0006139,nucleobase-containing compound metabolic process,"[[37, 123], [182, 664]]",1.0974716340569999,0.6762041589841044,0.7607985917730389
