,1,2,sigmoidal
ENSG00000168874,0.6309006785934609,0.9299002601908066,0.9534074566274052
ENSG00000168878,0.72225594923321,0.9299002601908066,0.5848211540061723
ENSG00000168938,0.7542445328031808,0.7104526420737786,0.4506830601092896
ENSG00000168993,0.5095800482703133,0.7538951890034361,0.45333058504242674
ENSG00000169129,0.37171830985915477,0.636649122807017,0.30808856215376196
ENSG00000169213,0.4508328716528163,0.7011689691817213,0.3437597688627857
ENSG00000169291,0.8479580008399831,0.9393951137320976,0.9258805761982383
ENSG00000169313,0.6395412402167371,0.8052852326365475,0.8042128597778885
ENSG00000169429,0.8870616040294459,0.960186083499006,0.9271829591597033
ENSG00000169508,0.5402456406368461,0.8740304396843291,0.7446532362733479
ENSG00000169629,0.9017597891566265,0.8485923303834807,0.9195258128859739
ENSG00000169660,0.86794640682095,0.9695119091242214,0.9031928888888887
ENSG00000169783,0.9182536337209303,0.9456771004942339,0.9759469736612593
ENSG00000169860,0.27971571072319135,0.58143295019157,0.24972914153242098
ENSG00000169903,0.4049566137566137,0.8052852326365475,0.727052341597796
ENSG00000169914,0.5301045241809672,0.7830704441041348,0.8156746664448358
ENSG00000169972,0.8783473808586056,0.9865176848874597,0.956273987480645
ENSG00000170004,0.6415822328931572,0.9057374749498999,0.7202871747450619
ENSG00000170017,0.27208247422680343,0.5908656716417908,0.17900162778079315
ENSG00000170091,0.7202289669861556,0.9557727090836334,0.9325300779110648
ENSG00000170122,0.22116201117318252,0.4995331230283904,0.17900162778079315
ENSG00000170175,0.5777261987491313,0.7738076622361221,0.8046245731758099
ENSG00000170291,0.7134882226980728,0.8371212499999998,0.6049809550728146
ENSG00000170296,0.35756903225806436,0.636649122807017,0.7552729480906549
ENSG00000170323,0.5604296930763739,0.8872443970117397,0.7795326275306503
ENSG00000170390,0.772510556621881,0.9286293142088748,0.9243589168833499
ENSG00000170396,0.5008382838283827,0.8710107648725213,0.3269865498409172
ENSG00000170442,0.3373413533834584,0.7263293246993524,0.27094166720698504
ENSG00000170615,0.5816418732782367,0.7543788395904437,0.7552729480906549
ENSG00000170627,0.5923499344692004,0.9077462323772483,0.4492622375955821
ENSG00000170677,0.23252863436123206,0.43762244897959035,0.28807652615702134
ENSG00000170734,0.6063254626675174,0.9109415148609779,0.8042128597778885
ENSG00000170775,0.9309347442680778,0.9921019309908199,0.9534074566274052
ENSG00000170891,0.8692136197811107,0.9813616331821127,0.8554778865371803
ENSG00000170921,0.0,0.3881176470588212,0.1940488357216899
ENSG00000171051,0.8670276647681042,0.9745503769705278,0.9589675754200209
ENSG00000171115,0.5922957095709571,0.7639789473684209,0.5069074857869228
ENSG00000171189,0.621133416458853,0.8424702271332104,0.525304349084833
ENSG00000171310,0.81151871657754,0.9695119091242214,0.9357236328943381
ENSG00000171314,0.22116201117318252,0.47327426160337444,0.24217922500131076
ENSG00000171388,0.9900093779306032,0.9071847879083375,0.9357236328943381
ENSG00000171408,0.555419448476052,0.7104526420737786,0.7795326275306503
ENSG00000171450,0.81151871657754,0.9745503769705278,0.9002504402962069
ENSG00000171488,0.6643819444444444,0.9158696883852692,0.9271829591597033
ENSG00000171608,0.6415822328931572,0.8818930714675396,0.9243589168833499
ENSG00000171722,0.9402891732964371,0.9951148962527098,0.9538584036155296
ENSG00000171724,0.909901179941003,0.9881164799999999,0.9819641849916695
ENSG00000171777,0.9539011686143573,0.9928220820189274,0.9835834225562634
ENSG00000171790,0.9170592538405268,0.9921019309908199,0.95030749182689
ENSG00000171791,0.4801626712328768,0.805085553997195,0.6470095306016594
ENSG00000171811,0.22116201117318252,0.3534642857142828,0.0
ENSG00000171861,0.515222310756972,0.7210580270793036,0.5644140290846876
ENSG00000171873,0.555419448476052,0.8380359355638166,0.7382061812246619
ENSG00000171877,0.0,0.1609268292682839,0.14348469032707295
ENSG00000171928,0.2477064846416372,0.4202547770700641,0.1940488357216899
ENSG00000171953,0.6141534591194967,0.7833242009132422,0.4202547770700636
ENSG00000172379,0.65083638511518,0.9286293142088748,0.9534074566274052
ENSG00000172382,0.4390183220829316,0.7453082311733801,0.688923327178405
ENSG00000172508,0.6141534591194967,0.9109415148609779,0.834630117043422
ENSG00000172602,0.3041162324649294,0.4067260273972606,0.18523004363449752
ENSG00000172716,0.8620230073952342,0.9199284032030145,0.9399531746031745
ENSG00000172971,0.9386276150627615,0.9889619686800895,0.9784241745478679
ENSG00000173114,0.6597999999999997,0.9336524731182794,0.9178401746351068
ENSG00000173193,0.4390183220829316,0.7759330218068538,0.5486089018711862
ENSG00000173208,0.3288039867109638,0.636649122807017,0.31165612964174183
ENSG00000173210,0.6424575866188768,0.8530902737332555,0.7960947150995015
ENSG00000173421,0.8045611967361741,0.875282743114109,0.7552729480906549
ENSG00000173662,0.9714319218241042,0.997628840888348,0.9835834225562634
ENSG00000173698,0.739930749354005,0.8071082887700535,0.729465394437806
ENSG00000173706,0.9278437500000001,0.9745503769705278,0.9073448047509185
ENSG00000173809,0.9539011686143573,0.9231642489471221,0.9784241745478679
ENSG00000174125,0.5301045241809672,0.8806958424507659,0.7560496164722541
ENSG00000174145,0.9743160621761658,0.912891221374046,0.9819641849916695
ENSG00000174460,0.8092444046553269,0.9299002601908066,0.8358163545280748
ENSG00000174473,0.6937494407158834,0.8530902737332555,0.7647937288391454
ENSG00000174498,0.9264877355136865,0.9745503769705278,0.9552659932659932
ENSG00000174502,0.3175508021390371,0.6680474999999997,0.24217922500131076
ENSG00000174521,0.2477064846416372,0.4788870967741925,0.1714701525507424
ENSG00000174576,0.7853289597000936,0.8071082887700535,0.8156746664448358
ENSG00000174600,0.621133416458853,0.9260883571099863,0.5505068257265093
ENSG00000174611,0.621133416458853,0.9261938728852309,0.5327678489033808
ENSG00000174749,0.2477064846416372,0.4995331230283904,0.3857137153807546
ENSG00000174871,0.7154882478632477,0.9232905625290563,0.9411283650783085
ENSG00000174899,0.6785443181818182,0.8371212499999998,0.8855247947647878
ENSG00000175175,0.9711808093994778,0.8424702271332104,0.9836639593855052
ENSG00000175264,0.9264877355136865,0.9695119091242214,0.9142514029699083
ENSG00000175315,0.7288890052356021,0.8433828775267539,0.8042128597778885
ENSG00000175352,0.9881463108320251,0.9745503769705278,0.997986026902434
ENSG00000175387,0.0,0.0,0.0
ENSG00000175556,0.5534427425237053,0.8638890794739851,0.8358163545280748
ENSG00000175564,0.7508298086606242,0.9695119091242214,0.8597024842051658
ENSG00000175787,0.9885649045980607,0.9787257298031229,0.9904997916227879
ENSG00000175874,0.31592633517495355,0.6427851002865325,0.24972914153242098
ENSG00000175985,0.6089815404201147,0.9103971153846155,0.44358656806199376
ENSG00000176049,0.39544062153163145,0.7527536732929988,0.6798704068477327
ENSG00000176225,0.2505569620253155,0.4995331230283904,0.31165612964174183
ENSG00000176383,0.4252487411883182,0.8049746121297602,0.6685058858106332
ENSG00000176406,0.913494674990819,0.9760621797061838,0.95065142533928
ENSG00000176697,0.7542445328031808,0.9071847879083375,0.731998473431495
ENSG00000176826,0.9025449079293498,0.7076506639427986,0.8137660683265778
ENSG00000176842,0.7391950207468878,0.8530902737332555,0.6667879375859
ENSG00000176871,0.6496251482799528,0.9286293142088748,0.9325300779110648
ENSG00000176956,0.5355191424196014,0.7600637254901962,0.49387726201434345
ENSG00000177000,0.3850091533180773,0.7357270294380018,0.25610312988044814
ENSG00000177098,0.9083849000740193,0.9921019309908199,0.9786581924403734
ENSG00000177103,0.35756903225806436,0.7263293246993524,0.7744152471308504
ENSG00000177112,0.9379622773314704,0.9898052984360037,0.9657935474289109
ENSG00000177150,0.555419448476052,0.6851196388261849,0.7482474375993163
ENSG00000177181,0.631852670349908,0.8806958424507659,0.5101115820765126
ENSG00000177302,0.439005870841487,0.8052852326365475,0.3035133114829508
ENSG00000177370,0.5037881773399013,0.8052852326365475,0.7078498222810178
ENSG00000177508,0.3528342245989303,0.6641695364238407,0.411303896103896
ENSG00000177575,0.4043935483870963,0.7639789473684209,0.4323932038834951
ENSG00000177599,0.7410427614631633,0.9242096474953618,0.5673702313946218
ENSG00000177688,0.8895608628659475,0.941381313131313,0.9325300779110648
ENSG00000177721,0.2477064846416372,0.5402828784119103,0.2056989649582239
ENSG00000177731,0.5871861413043479,0.8638890794739851,0.34343010545774566
ENSG00000177732,0.9983550945698596,0.9813616331821127,0.9271829591597033
ENSG00000177738,0.16291358024690922,0.3299000000000003,0.10135176651305884
ENSG00000177807,0.8382008583690986,0.9456771004942339,0.9534074566274052
ENSG00000177839,0.3288039867109638,0.5720040322580643,0.4425514789724329
ENSG00000177990,0.9983550945698596,0.9959626454378444,1
ENSG00000178031,0.7508298086606242,0.6825517241379313,0.7958845249401952
ENSG00000178127,0.11782142857142215,0.2954328358208903,0.10135176651305884
ENSG00000178217,0.5440629685157421,0.8420382244143034,0.7202871747450619
ENSG00000178342,0.7315774058577404,0.9261938728852309,0.9271829591597033
ENSG00000178404,0.8771305719921104,0.9661910728269382,0.9383863096535677
ENSG00000178531,0.5816418732782367,0.9003520833333333,0.8114608858247981
ENSG00000178538,0.6141534591194967,0.9147298713673178,0.7834591870686873
ENSG00000178662,0.905176121616611,0.9813616331821127,0.957572067518304
ENSG00000178715,0.4390183220829316,0.8204544270833334,0.8665110170728149
ENSG00000178776,0.2309299999999984,0.43762244897959035,0.21535067105331862
ENSG00000178971,0.42887000000000003,0.7738076622361221,0.7380620142809816
ENSG00000179010,0.35756903225806436,0.7166125244618391,0.5327678489033808
ENSG00000179148,0.4948500000000002,0.8375805849408835,0.8597024842051658
ENSG00000179348,0.5951137254901959,0.8004752333094042,0.6022270901788973
ENSG00000179388,0.7542445328031808,0.8311105398457582,0.9031928888888887
ENSG00000179409,0.7210546419098143,0.7538951890034361,0.43318451779726047
ENSG00000179542,0.9627982832618025,0.9071847879083375,0.9815716099395908
ENSG00000179564,0.9193149492017417,0.9554989915288422,0.9178401746351068
ENSG00000179588,0.9239569120287253,0.9745503769705278,0.8665110170728149
ENSG00000179766,0.47004221635883886,0.7716656200941914,0.725836064578781
ENSG00000179915,0.9711808093994778,0.9071847879083375,0.9830571394310685
ENSG00000179979,0.9911424109931293,0.9745503769705278,1
ENSG00000180008,0.7995753986332574,0.9605180483934946,0.8309436415928421
ENSG00000180011,0.5534427425237053,0.8380359355638166,0.8114608858247981
ENSG00000180089,0.7545237623762376,0.9695119091242214,0.9403530059970254
ENSG00000180438,0.8382008583690986,0.9464344262295081,0.9031928888888887
ENSG00000180509,0.5180031720856462,0.8789977703455963,0.7822493293374191
ENSG00000180537,0.5998181818181819,0.7210580270793036,0.725836064578781
ENSG00000180539,0.8276337412587413,0.8806958424507659,0.8604169723050843
ENSG00000180720,0.5402456406368461,0.8380359355638166,0.44358656806199376
ENSG00000180773,0.35756903225806436,0.4202547770700641,0.39153163148989917
ENSG00000180801,0.22116201117318252,0.3848833333333306,0.10135176651305884
ENSG00000180815,0.905176121616611,0.9587512974051896,0.9517666703398961
ENSG00000180998,0.56272921108742,0.8361904161412357,0.7795326275306503
ENSG00000181026,0.7202289669861556,0.9077462323772483,0.5486089018711862
ENSG00000181322,0.7234496573537162,0.9007967396841567,0.8619572740091865
ENSG00000181359,0.9855240506329113,0.9978147585788035,0.9649498539990383
ENSG00000181449,0.7033032967032967,0.7453082311733801,0.8042128597778885
ENSG00000181656,0.34110782865583433,0.7166125244618391,0.7542822607657244
ENSG00000181773,0.4169989806320078,0.7324494584837544,0.3957512009727744
ENSG00000181800,0.8416390784982934,0.9594701195219123,0.9031928888888887
ENSG00000181804,0.9912391912908242,0.9158696883852692,0.9986340138777097
ENSG00000181826,0.5922957095709571,0.9123550239234448,0.9271829591597033
ENSG00000181873,0.6141534591194967,0.9148224121557454,0.47604617604617583
ENSG00000182022,0.47004221635883886,0.8380359355638166,0.629388376753507
ENSG00000182048,0.7384539302446643,0.9261938728852309,0.8678673022651642
ENSG00000182103,0.8088253255500671,0.9148224121557454,0.641525835017551
ENSG00000182224,0.40293129770992325,0.6480982264665753,0.25648143490211056
ENSG00000182240,0.2477064846416372,0.5895551330798471,0.14348469032707295
ENSG00000182272,0.36611338962605494,0.6480982264665753,0.3429529989919355
ENSG00000182308,0.8942159264931087,0.9286293142088748,0.9558855487142339
ENSG00000182389,0.7797351684859991,0.8789977703455963,0.9125039709925837
ENSG00000182578,0.8443203389830508,0.9745503769705278,0.9835834225562634
ENSG00000182685,0.7234496573537162,0.9232905625290563,0.8777031859402863
ENSG00000182742,0.3224153577661427,0.4995331230283904,0.24217922500131076
ENSG00000182836,0.5486195732155996,0.8548016194331983,0.7214468790525826
ENSG00000182853,0.5739387613082811,0.9057374749498999,0.8183939357770897
ENSG00000182885,0.8993865959863688,0.9745503769705278,0.8855247947647878
ENSG00000182968,0.42157606490872174,0.6806846424384523,0.45333058504242674
ENSG00000182985,0.9912391912908242,0.8380359355638166,0.940388853401469
ENSG00000183011,0.7234496573537162,0.8918099260823654,0.520313760251711
ENSG00000183019,0.9379622773314704,0.9959626454378444,0.9846910680047675
ENSG00000183023,0.7202289669861556,0.7181496598639452,0.8597024842051658
ENSG00000183060,0.5967183462532301,0.7376645962732918,0.6245497703950369
ENSG00000183111,0.2855626423690199,0.5908656716417908,0.24491947378319795
ENSG00000183186,0.4749644405897656,0.5737391304347824,0.45581088312440193
ENSG00000183196,0.45627661510464035,0.8242161812297732,0.8438101829561868
ENSG00000183250,0.3601885856079403,0.7076506639427986,0.7560496164722541
ENSG00000183273,0.9205408126573176,0.9153475378787878,0.9709503293840643
ENSG00000183307,0.555419448476052,0.9007967396841567,0.924842478513619
ENSG00000183439,0.8697727456530528,0.8806958424507659,0.8156746664448358
ENSG00000183549,0.9861705475141598,0.9959626454378444,0.9939514502203377
ENSG00000183628,0.6991258278145696,0.8052852326365475,0.8093966365286233
ENSG00000183691,0.5798934256055361,0.9071847879083375,0.4506830601092896
ENSG00000183793,0.8193025099075298,0.9695119091242214,0.9813875804326753
ENSG00000183807,0.5037881773399013,0.8433828775267539,0.8192986664340681
ENSG00000183831,0.2309299999999984,0.2954328358208903,0.1714701525507424
ENSG00000183878,0.8748146964856229,0.9557727090836334,0.9496434275526502
ENSG00000183908,0.7995753986332574,0.9456771004942339,0.9296733506229565
ENSG00000183929,0.26167705382436285,0.6727690417690414,0.6341872893411425
ENSG00000184113,0.5469844559585489,0.8806958424507659,0.5115198640127718
ENSG00000184156,0.6960688506385342,0.9336524731182794,0.8925506133468417
ENSG00000184206,0.515222310756972,0.7685467511885894,0.651006081780538
ENSG00000184347,0.6862815149802147,0.9456771004942339,0.9649498539990383
ENSG00000184349,0.4801626712328768,0.7738076622361221,0.7527615120274915
ENSG00000184371,0.6730338108882521,0.7810084550345886,0.8042128597778885
ENSG00000184486,0.9829930114358323,0.9951148962527098,0.9893314255473451
ENSG00000184492,0.3041162324649294,0.6354414125200641,0.21978680879413792
ENSG00000184530,0.3224153577661427,0.6801255924170614,0.6769842004567055
ENSG00000184557,0.9709287115761936,0.9930239294710327,0.9835834225562634
ENSG00000184613,0.8993865959863688,0.9865176848874597,0.9296733506229565
ENSG00000184677,0.8473221052631578,0.9456771004942339,0.9002504402962069
ENSG00000184887,0.38094688221709,0.7527536732929988,0.8641717683070403
ENSG00000184923,0.4390183220829316,0.8036025641025644,0.5361682333776692
ENSG00000184988,0.23252863436123206,0.4788870967741925,0.2056989649582239
ENSG00000185100,0.8697727456530528,0.9745503769705278,0.8548855748316664
ENSG00000185201,0.8670276647681042,0.6891244444444442,0.7429759206798866
ENSG00000185215,0.7743835877862596,0.561838427947598,0.9558855487142339
ENSG00000185339,0.27971571072319135,0.5402828784119103,0.23673025545914206
ENSG00000185386,0.4333014925373131,0.7685467511885894,0.5545965085552477
ENSG00000185519,0.9264072883172562,0.9813616331821127,0.9325300779110648
ENSG00000185567,0.6167515683814302,0.9153475378787878,0.9534074566274052
ENSG00000185614,0.7502294416243654,0.9732407809110628,0.9002504402962069
ENSG00000185633,0.9336355337078651,0.9932914463452566,0.9002504402962069
ENSG00000185652,0.6283809523809523,0.9007967396841567,0.5769667997784708
ENSG00000185668,0.9017597891566265,0.6687713226205189,0.9488093608552485
ENSG00000185674,0.34110782865583433,0.5639316239316237,0.43318451779726047
ENSG00000185689,0.47004221635883886,0.8290012886597938,0.8398988607300628
ENSG00000185774,0.8000299727520436,0.9336524731182794,0.9496434275526502
ENSG00000185818,0.9861705475141598,0.997628840888348,0.9945635466065305
ENSG00000185880,0.11782142857142215,0.1609268292682839,0.17900162778079315
ENSG00000185897,0.7154882478632477,0.9349049657534245,0.7797969966629589
ENSG00000186081,0.6496251482799528,0.9103971153846155,0.7552729480906549
ENSG00000186094,0.11782142857142215,0.0,0.0
ENSG00000186352,0.2913024282560709,0.6480982264665753,0.5478696428571427
ENSG00000186354,0.9309347442680778,0.9745503769705278,0.9592579605242272
ENSG00000186377,0.505058631921824,0.8052852326365475,0.7380620142809816
ENSG00000186407,0.4909882943143811,0.8004752333094042,0.4472917090366755
ENSG00000186409,0.8419396001701404,0.6891244444444442,0.864911481834113
ENSG00000186431,0.8953707951070337,0.9260883571099863,0.9411337244945502
ENSG00000186676,0.8382008583690986,0.9813616331821127,0.9833503662067791
ENSG00000186806,0.5440629685157421,0.6388236994219648,0.5101115820765126
ENSG00000186812,0.27208247422680343,0.5270591715976325,0.1940488357216899
ENSG00000186814,0.5888681541582148,0.7600637254901962,0.7923905935613681
ENSG00000186919,0.7052664134563212,0.7104526420737786,0.7919400092211436
ENSG00000186952,0.4749644405897656,0.636649122807017,0.45333058504242674
ENSG00000186994,0.8903875432525951,0.9745503769705278,0.9296733506229565
ENSG00000187116,0.7391950207468878,0.9369775328529037,0.8303484506773643
ENSG00000187193,0.23252863436123206,0.4788870967741925,0.10135176651305884
ENSG00000187323,0.5067178658043653,0.4202547770700641,0.3035133114829508
ENSG00000187372,0.2575795795795787,0.5510744920993225,0.30808856215376196
ENSG00000187608,0.2477064846416372,0.4995331230283904,0.3300320128051218
ENSG00000187624,0.48791932773109226,0.7844123401053422,0.47128571428571436
ENSG00000187630,0.3373413533834584,0.5683151260504191,0.2255642369204558
ENSG00000187800,0.34324855491329404,0.636649122807017,0.34635063655817006
ENSG00000187952,0.7536793587174347,0.6933738938053094,0.8547725207941926
ENSG00000187984,0.3224153577661427,0.4942322097378281,0.1590390486903442
ENSG00000188064,0.27971571072319135,0.6278564273789643,0.17900162778079315
ENSG00000188130,0.39544062153163145,0.7810084550345886,0.7600657096505938
ENSG00000188152,0.9643398218409766,0.9543773737373737,0.9817356693821373
ENSG00000188153,0.8838683901292597,0.9007967396841567,0.9496434275526502
ENSG00000188257,0.9295589380530974,0.9813616331821127,0.9191089480188869
ENSG00000188385,0.2477064846416372,0.4539908256880738,0.3173403732284469
ENSG00000188460,0.8148573967125721,0.9745503769705278,0.9544107244858396
ENSG00000188487,0.9855240506329113,0.9745503769705278,0.9924177138790433
ENSG00000188596,0.3083177570093461,0.675892682926829,0.4605695139361129
ENSG00000188659,0.5922957095709571,0.8116587301587302,0.7795326275306503
ENSG00000188687,0.23252863436123206,0.4803141762452098,0.3241634644066606
ENSG00000188710,0.7689158607350096,0.8433828775267539,0.847138664710198
ENSG00000188779,0.4043935483870963,0.699359743040685,0.618787015642844
ENSG00000188818,0.3373413533834584,0.6825517241379313,0.31919444626819804
ENSG00000188906,0.8382008583690986,0.5720040322580643,0.8182756434455188
ENSG00000189001,0.9987246200607903,0.9959626454378444,0.9996119093630845
ENSG00000189014,0.6096886075949368,0.6641695364238407,0.45333058504242674
ENSG00000189280,0.16291358024690922,0.0,0.0
ENSG00000189410,0.3682969121140137,0.6727690417690414,0.43318451779726047
ENSG00000196132,0.5966961613532857,0.9094110843373493,0.8358163545280748
ENSG00000196167,0.4974465617232807,0.7830704441041348,0.7438875410303981
ENSG00000196209,0.8993865959863688,0.9865176848874597,0.956273987480645
ENSG00000196329,0.5905343203230147,0.854444831591173,0.8232388745883119
ENSG00000196353,0.3041162324649294,0.636649122807017,0.24861658376935117
ENSG00000196405,0.5465507462686564,0.8485923303834807,0.8797333333333335
ENSG00000196497,0.39115659955257265,0.6480982264665753,0.24972914153242098
ENSG00000196730,0.16291358024690922,0.3299000000000003,0.8042128597778885
ENSG00000196792,0.307479611650485,0.6388236994219648,0.43181694697587125
ENSG00000196933,0.8771305719921104,0.9745503769705278,0.9638452118362288
ENSG00000197106,0.7545237623762376,0.9633443526170798,0.9325300779110648
ENSG00000197119,0.5203470031545739,0.8361904161412357,0.7834591870686873
ENSG00000197134,0.9743160621761658,0.9932914463452566,0.9819641849916695
ENSG00000197149,0.6096886075949368,0.7639789473684209,0.9987734249973369
ENSG00000197245,0.8453251585623677,0.9695119091242214,0.9271829591597033
ENSG00000197272,0.7995753986332574,0.9633443526170798,0.8597024842051658
ENSG00000197444,0.505058631921824,0.636649122807017,0.23159409607048345
ENSG00000197465,0.9995148755312689,0.9806936299292215,1
ENSG00000197467,0.39115659955257265,0.7844123401053422,0.35921167247386737
ENSG00000197535,0.7455367231638417,0.960186083499006,0.9786581924403734
ENSG00000197536,0.7483997965412003,0.9695119091242214,0.9271829591597033
ENSG00000197558,0.772510556621881,0.9464344262295081,0.8326801532159314
ENSG00000197599,0.8419396001701404,0.9745503769705278,0.957572067518304
ENSG00000197646,0.5469844559585489,0.7786459627329191,0.4012232234071881
ENSG00000197813,0.34110782865583433,0.5953996316758746,0.5069074857869228
ENSG00000197815,0.905176121616611,0.9745503769705278,0.9657935474289109
ENSG00000197852,0.2929344608879487,0.6354414125200641,0.38941186885826373
ENSG00000197915,0.9336355337078651,0.9695119091242214,
ENSG00000197928,0.8771305719921104,0.7076506639427986,0.7908320903473258
ENSG00000197978,0.4484674115456236,0.805085553997195,0.6096035056227236
ENSG00000197993,0.9912391912908242,1.0,0.996991093284276
ENSG00000198019,0.6590292056074768,0.9286293142088748,0.8398988607300628
ENSG00000198075,0.6025183279742764,0.8371212499999998,0.7560496164722541
ENSG00000198133,0.27971571072319135,0.5720040322580643,0.22510250541216156
ENSG00000198171,0.8409769033361846,0.9745503769705278,0.8717530807999955
ENSG00000198185,0.4974465617232807,0.8177560339204175,0.397178311242517
ENSG00000198216,0.8276337412587413,0.9793032870213487,0.9271829591597033
ENSG00000198353,0.1849906542056042,0.43762244897959035,0.18523004363449752
ENSG00000198400,0.8492202256581695,0.8004752333094042,0.8547725207941926
ENSG00000198502,0.739930749354005,0.7830704441041348,0.9574476906492717
ENSG00000198520,0.5067178658043653,0.8052852326365475,0.5637583545072915
ENSG00000198569,0.8748146964856229,0.9702941176470589,0.8665110170728149
ENSG00000198576,0.9518499660556686,0.8004752333094042,0.8358163545280748
ENSG00000198691,0.9026499250374813,0.9745503769705278,0.9031928888888887
ENSG00000198692,0.8638952536824878,0.9695119091242214,0.958687070940288
ENSG00000198711,0.8489463537300923,0.9813616331821127,0.9830571394310685
ENSG00000198753,0.8065869662921349,0.9094110843373493,0.95030749182689
ENSG00000198756,0.22116201117318252,0.3472631578947371,0.14348469032707295
ENSG00000198807,0.11782142857142215,0.3848833333333306,0.0
ENSG00000198835,0.9760607235142119,0.9456771004942339,0.9760929925469531
ENSG00000198842,0.5816418732782367,0.8530902737332555,0.8182756434455188
ENSG00000198846,0.2913024282560709,0.5683151260504191,0.1590390486903442
ENSG00000198879,0.6590292056074768,0.9453274853801168,0.9587778673616709
ENSG00000198914,0.7338767624020885,0.9275143769968048,0.8548855748316664
ENSG00000198920,0.8443203389830508,0.9007967396841567,0.9222329983029817
ENSG00000200090,0.6378731117824773,0.8732647058823529,0.8597024842051658
ENSG00000201555,0.7008332416070444,0.8361904161412357,0.8548855748316664
ENSG00000202533,0.7502294416243654,0.9299002601908066,0.9271829591597033
ENSG00000203392,0.6531903358868592,0.7166125244618391,0.5451595388255632
ENSG00000203709,0.8735751999999999,0.9745503769705278,0.9031928888888887
ENSG00000203710,0.6345003043213633,0.9232905625290563,0.8040428658909982
ENSG00000203734,0.8715843737414418,0.9299002601908066,0.9325300779110648
ENSG00000203747,0.4049566137566137,0.780737819025522,0.43181694697587125
ENSG00000203867,0.8473221052631578,0.9695119091242214,0.9296733506229565
ENSG00000203883,0.439005870841487,0.8004752333094042,0.8042128597778885
ENSG00000204052,0.8347556325823223,0.9695119091242214,0.920760754999584
ENSG00000204060,0.949985636114911,0.9373902748414376,0.9278425273159467
ENSG00000204131,0.5311083591331268,0.8420382244143034,0.8864344836027325
ENSG00000204136,0.9709287115761936,0.9932914463452566,0.9885216736248951
ENSG00000204160,0.88266692820714,0.9787257298031229,0.8303484506773643
ENSG00000204161,0.8706803874092008,0.9745503769705278,0.9891112029019635
ENSG00000204176,0.897328,0.9695119091242214,0.9411337244945502
ENSG00000204248,0.8148573967125721,0.9745503769705278,0.9411337244945502
ENSG00000204334,0.6597999999999997,0.9071847879083375,0.8273470535312639
ENSG00000204335,0.9743160621761658,0.9813616331821127,0.8613725214371085
ENSG00000204338,0.8638952536824878,0.9813616331821127,0.9411337244945502
ENSG00000204514,0.5440629685157421,0.8071082887700535,0.4417708513708517
ENSG00000204577,0.3682969121140137,0.7538951890034361,0.7834591870686873
ENSG00000204740,0.3340759493670883,0.3472631578947371,0.23591506683535934
ENSG00000204778,0.5037881773399013,0.5182719033232622,0.47128571428571436
ENSG00000204963,0.9673596318211702,0.9007967396841567,0.9813875804326753
ENSG00000204967,0.9774814814814814,0.8865620985010706,0.9857586908535502
ENSG00000205041,0.9885649045980607,0.9965310596833131,0.995843588910045
ENSG00000205085,0.9774814814814814,0.7833242009132422,0.9541163465825998
ENSG00000205129,0.3634149326805384,0.6820232288037164,0.4085976451738711
ENSG00000205403,0.3528342245989303,0.7357270294380018,0.35342822161003984
ENSG00000205476,0.7483997965412003,0.9695119091242214,0.6439839616389103
ENSG00000205482,0.972947265625,0.9695119091242214,0.9831076556305582
ENSG00000205502,0.7118615136876004,0.8504779281930547,0.7452511442434241
ENSG00000205578,0.9613415200796549,0.9702941176470589,0.9534074566274052
ENSG00000205579,0.9539011686143573,0.9965310596833131,0.9924177138790433
ENSG00000205726,0.4535747021081577,0.7221384471468658,0.7834591870686873
ENSG00000206077,0.8419396001701404,0.8036025641025644,0.863186410865577
ENSG00000206172,0.9743160621761658,0.9437540777917188,0.9538584036155296
ENSG00000206384,0.2913024282560709,0.5510744920993225,0.43318451779726047
ENSG00000207721,0.65083638511518,0.8872443970117397,0.8528088078246572
ENSG00000208028,0.5699115168539326,0.6801255924170614,0.4870505197589291
ENSG00000208772,0.689841483979764,0.7465100087032202,0.6415446640316206
ENSG00000212125,0.8193025099075298,0.9468103025347505,0.8274891772423946
ENSG00000212371,0.3682969121140137,0.5908656716417908,0.1940488357216899
ENSG00000212664,0.2477064846416372,0.5754069767441858,0.1940488357216899
ENSG00000212743,0.6943329621380846,0.9071847879083375,0.8855247947647878
ENSG00000213028,0.9885649045980607,0.9881164799999999,0.9945635466065305
ENSG00000213089,0.9714319218241042,0.9959626454378444,0.9832974472646621
ENSG00000213123,0.5921848626925653,0.6680474999999997,0.7797969966629589
ENSG00000213131,0.5967183462532301,0.6480982264665753,0.3437597688627857
ENSG00000213199,0.3175508021390371,0.6641695364238407,0.4493065230593361
ENSG00000213347,0.8211231310466138,0.9702941176470589,0.8957726229287895
ENSG00000213385,0.35756903225806436,0.6941496746203903,0.31165612964174183
ENSG00000213411,0.9458038408779149,0.9626975088967972,0.9813875804326753
ENSG00000213462,0.9743160621761658,0.9453274853801168,0.9885216736248951
ENSG00000213471,0.5922957095709571,0.9071847879083375,0.8597024842051658
ENSG00000213640,0.3373413533834584,0.6825517241379313,0.6184465412735114
ENSG00000213700,0.469608540925267,0.8004752333094042,0.6794356914838842
ENSG00000213772,0.7338767624020885,0.9232905625290563,0.8183939357770897
