,sigmoidal,1,2,3
ENSG00000100395,1.0,0.9999823040147895,0.9904534007631209,0.9970719745460638
ENSG00000100399,0.6472273161684101,0.9466829122741662,0.7206975001033585,0.8349772869088934
ENSG00000100401,1.0,0.9999823040147895,0.9646618754094096,0.9920222134491952
ENSG00000100403,1.0,0.9999823040147895,0.9854141699224529,0.9992485468362092
ENSG00000100410,0.6415520240232788,0.9673117729499259,0.7593703008806996,0.8912563805404776
ENSG00000100412,1.0,0.9999823040147895,0.9779450756208735,0.9970719745460638
ENSG00000100413,0.5672210708171432,0.9466829122741662,0.7907819400513392,0.8818018212335771
ENSG00000100416,1,0.9999823040147895,0.9709469350483387,0.997668615996073
ENSG00000100417,0.791237872065529,0.9466829122741662,0.8392974260216834,0.9793450078987224
ENSG00000100418,0.7608830632991482,0.9766545317096232,0.8579172296242399,0.9816597761576471
ENSG00000100422,0.5139246132589487,0.9466829122741662,0.697621220661276,0.9306319833133512
ENSG00000100425,0.9824791031655471,0.9999823040147895,0.9733509558421503,0.9911579920719892
ENSG00000100426,1,0.9999823040147895,0.9964894020014259,0.9998626633208519
ENSG00000100427,0.2881730613778398,0.9466829122741662,0.5533958826488518,0.8406303925962197
ENSG00000100429,0.9567409031038585,0.9669026847362721,0.9274237240050738,0.9963243120169532
ENSG00000100433,0.8883141485548752,0.9831177636315266,0.9515463209382727,0.9840111237973709
ENSG00000100439,0.9129611117361875,0.964841915088769,0.8880988093844889,0.9877031459716031
ENSG00000100441,0.9321378748603687,0.964841915088769,0.8526035924053135,0.9778847616593058
ENSG00000100442,0.3855829396662041,0.9466829122741662,0.6274297348743971,0.8976648786815188
ENSG00000100445,0.591959362157796,0.9475553931994884,0.7876364052452528,0.9306319833133512
ENSG00000100448,0.8479925838768406,0.9719617849970341,0.8788008451523149,0.9837885237758335
ENSG00000100450,0.7227228166477851,0.9466829122741662,0.7528664773344174,0.9535510592959294
ENSG00000100453,0.9607548499800336,0.9999823040147895,0.9642898269982187,0.9707294552671714
ENSG00000100461,1,0.9999823040147895,0.9655212308685645,0.9762573689781142
ENSG00000100462,0.8402149860115848,0.998254622843883,0.9285326141033345,0.9895440217620252
ENSG00000100473,0.7078415156335788,0.9719200549470842,0.7685556165487586,0.9375448149767641
ENSG00000100478,0.8801462675044565,0.9466829122741662,0.8099056414238098,0.965737032209893
ENSG00000100479,0.9524168880422632,0.9769688862031162,0.9508916935682297,0.9970719745460638
ENSG00000100483,0.39016849010214333,0.9466829122741662,0.5890525633768037,0.878779069364114
ENSG00000100485,0.9318715305469462,0.9999823040147895,0.8473601872581726,0.9292028400810716
ENSG00000100490,1.0,0.9999823040147895,0.998925349855696,0.9997917868046865
ENSG00000100503,1,0.9669026847362721,0.9266545914418479,0.9736391612748541
ENSG00000100504,0.9114870272829569,0.9582695521474769,0.8719228211382536,0.9837885237758335
ENSG00000100505,0.8479925838768406,0.9466829122741662,0.7761115616052802,0.8919304184562836
ENSG00000100519,0.9325948181565485,0.9548033906615563,0.7674331614141455,0.9566374731260164
ENSG00000100522,0.8699301021501634,0.9466829122741662,0.6234311157534534,0.8919304184562836
ENSG00000100523,0.293067672164878,0.9466829122741662,0.458763767728521,0.6498760405655079
ENSG00000100526,0.8479925838768406,0.9664354274623631,0.9011243620902769,0.9209939542163342
ENSG00000100528,,0.9889225607367982,0.9434063212412245,0.9970719745460638
ENSG00000100532,0.8324635452830802,0.9646229153604683,0.9110359441178143,0.9837885237758335
ENSG00000100554,0.7955828337255557,0.9466829122741662,0.5905405663914445,0.8761688935537295
ENSG00000100558,1.0,0.9466829122741662,0.5890525633768037,0.8570810451041501
ENSG00000100564,0.7837805073023418,0.9625079209997823,0.8787318886890781,0.9845587315649866
ENSG00000100565,0.9543653509932639,0.9860332970006475,0.8467375032300481,0.9778199337668073
ENSG00000100567,0.9090263636291647,0.9483759691624523,0.7789515971230974,0.9587378919706587
ENSG00000100568,0.9514018520966385,0.9466829122741662,0.7115176813430085,0.9344285911166691
ENSG00000100575,1.0,0.9907548254874858,0.9674437678800907,0.9970719745460638
ENSG00000100577,0.3523165373404558,0.9466829122741662,0.6748869420199327,0.8811075263708135
ENSG00000100578,0.7740043706179769,0.9466829122741662,0.7213919023385464,0.9448540331881918
ENSG00000100580,0.34304315842927746,0.9466829122741662,0.5221458389233536,0.8269895911583292
ENSG00000100583,0.9147619064525989,0.9625079209997823,0.8460509155759194,0.9810185816288283
ENSG00000100591,1.0,0.9466829122741662,0.5914771900228605,0.8761688935537295
ENSG00000100592,0.722965637722502,0.9466829122741662,0.6889637499258822,0.9306319833133512
ENSG00000100593,0.408235396909006,0.9466829122741662,0.5067941282808226,0.8224825598149137
ENSG00000100596,0.26838745495780797,0.9466829122741662,0.5914771900228605,0.8363174312674566
ENSG00000100599,0.6774516608399652,0.9999823040147895,0.7171101765385895,0.941735318539359
ENSG00000100600,0.564421931373914,0.9466829122741662,0.6885213743576634,0.912812145629919
ENSG00000100601,0.9297320539762943,0.9999823040147895,0.9779450756208735,0.9659406129339496
ENSG00000100603,0.5900000429589312,0.9466829122741662,0.65183731077435,0.9018917842048524
ENSG00000100604,0.751134865609966,0.9660099188574127,0.7682490259349128,0.9566374731260164
ENSG00000100605,0.6136904602037119,0.9466829122741662,0.8353538464424134,0.9306319833133512
ENSG00000100612,0.8478534579694718,0.9466829122741662,0.5890525633768037,0.8783345208424029
ENSG00000100614,0.7332909647075929,0.9472661701099633,0.7816434811306909,0.9585509366528719
ENSG00000100625,0.3751473317585666,0.9466829122741662,0.5264408832511692,0.7637240735250593
ENSG00000100626,0.5714738947096069,0.9466829122741662,0.5890525633768037,0.8792805906328369
ENSG00000100628,0.8409172595768281,0.973671789177575,0.7409323744043338,0.9346705240135041
ENSG00000100629,0.27882955303391643,0.9466829122741662,0.7148645050458193,0.9306319833133512
ENSG00000100632,0.9902067963060357,0.9466829122741662,0.7210916889166042,0.9022028709124262
ENSG00000100644,0.8635675779000055,0.9466829122741662,0.5451450380806973,0.8363174312674566
ENSG00000100647,1.0,0.9466829122741662,0.7247128420070588,0.9434718362717763
ENSG00000100650,0.6577595615103967,0.9466829122741662,0.5914771900228605,0.8599839764913737
ENSG00000100652,0.899890718023289,0.9795064742789799,0.8558333477232946,0.9815336509677693
ENSG00000100664,0.9712223769277968,0.9745817963592145,0.9235001079138855,0.9962206215866769
ENSG00000100665,0.5791015689418711,0.9466829122741662,0.7014353611652387,0.9230807477054713
ENSG00000100678,1.0,0.9999823040147895,0.9810208896359963,0.994158402596745
ENSG00000100697,0.49107462152044984,0.9466829122741662,0.6167204124447869,0.8761688935537295
ENSG00000100711,0.6803030669616568,0.9466829122741662,0.6560631585267009,0.9127958241209542
ENSG00000100714,0.6197859085050662,0.9466829122741662,0.6398064259987838,0.8420269206064346
ENSG00000100721,0.6327732475403197,0.9828684828119444,0.7140340861861254,0.9370618774415854
ENSG00000100722,0.6356830801066532,0.9466829122741662,0.7365241961064749,0.9479094658488879
ENSG00000100726,1.0,0.9741556115581549,0.7836127457265,0.9591181112693398
ENSG00000100731,0.4126065720997324,0.9466829122741662,0.6011052628210312,0.8363174312674566
ENSG00000100739,0.7188669792649092,0.964841915088769,0.7580355098596728,0.9546672515323588
ENSG00000100744,0.993485831302783,0.9466829122741662,0.7174103181647467,0.9384791630539013
ENSG00000100749,1,0.9466829122741662,0.8245714081301501,0.9758730390076301
ENSG00000100764,0.9047898973796763,0.9677254219544608,0.9285326141033345,0.9889651613465046
ENSG00000100767,0.5448458326620483,0.9466829122741662,0.7340375049086192,0.9262714339288605
ENSG00000100784,0.9318715305469462,0.9475553931994884,0.8575661021663915,0.9604274802732685
ENSG00000100796,0.40919181215315187,0.9466829122741662,0.519494372172801,0.8224825598149137
ENSG00000100802,0.8314237779678924,0.9732522932588259,0.8467375032300481,0.9762573689781142
ENSG00000100804,1.0,0.9658579470150974,0.8931285481872758,0.8942065043686259
ENSG00000100811,0.902838711861055,0.9999823040147895,0.644134754613157,0.891872066262538
ENSG00000100813,0.7897238977818161,0.9567317454842583,0.8931285481872758,0.9837885237758335
ENSG00000100814,1,0.9834344303651448,0.9524780648279082,0.9970719745460638
ENSG00000100815,0.26233649644211265,0.9466829122741662,0.5914771900228605,0.8420269206064346
ENSG00000100823,1.0,0.9769688862031162,0.9303714969255489,0.9819542264143035
ENSG00000100836,0.308973278117539,0.9466829122741662,0.6105758077216237,0.8419931602025752
ENSG00000100842,0.6418525442611885,0.9466829122741662,0.7141506361766595,0.9370618774415854
ENSG00000100852,0.5686384362276374,0.9466829122741662,0.5315859132748016,0.8336580220609847
ENSG00000100865,0.943453998155464,0.9999823040147895,0.9791700585698933,0.9448540331881918
ENSG00000100867,0.794553146568466,0.9563117348908976,0.8399904857422168,0.9802521744472251
ENSG00000100883,0.9521675124282649,0.9466829122741662,0.7510410690852702,0.9525135465480093
ENSG00000100884,0.3281179185510692,0.9466829122741662,0.6038717147133158,0.8363174312674566
ENSG00000100888,0.7408760348366785,0.9475553931994884,0.8554790745473353,0.974489692774297
ENSG00000100889,1,0.9626102457929384,0.898619264527711,0.9878463647585973
ENSG00000100890,,0.9999823040147895,0.8018399521619779,0.9678314693487235
ENSG00000100897,1.0,0.992900029064906,0.9630617461041847,0.9877569386418572
ENSG00000100902,0.3413421686995215,0.9466829122741662,0.5067941282808226,0.7745477050408086
ENSG00000100906,1.0,0.964841915088769,0.565443080830636,0.8224825598149137
ENSG00000100908,0.7714411605940167,0.9731497586266162,0.9265590254678413,0.8363174312674566
ENSG00000100911,0.9197355608744988,0.9466829122741662,0.6123948363441447,0.8912563805404776
ENSG00000100916,0.7973241239700367,0.9466829122741662,0.7601128328050825,0.9548006552869837
ENSG00000100918,0.6669046649575117,0.9466829122741662,0.731139168958025,0.8336580220609847
ENSG00000100926,0.71180174476288,0.9466829122741662,0.759027263674372,0.9525135465480093
ENSG00000100934,0.8390582304174806,0.9769688862031162,0.7260990879696625,0.9344285911166691
ENSG00000100938,1.0,0.9999823040147895,0.9601113414995054,0.9970719745460638
ENSG00000100941,0.715629055395712,0.9466829122741662,0.7965834591262192,0.9590722645365812
ENSG00000100949,0.34922037044880866,0.9466829122741662,0.65183731077435,0.8419931602025752
ENSG00000100968,0.42121932254306726,0.9466829122741662,0.5914771900228605,0.8336580220609847
ENSG00000100979,0.46206512404514716,0.9466829122741662,0.6970118639767233,0.9303705054863521
ENSG00000100982,0.6019692923323645,0.9466829122741662,0.5562732507326296,0.8363174312674566
ENSG00000100983,0.9204621622721649,0.9466829122741662,0.6684783231137471,0.8976648786815188
ENSG00000100985,1.0,0.9928159069040003,0.9656663167808406,0.9970719745460638
ENSG00000100991,0.6618917111564854,0.9466829122741662,0.5771269314256058,0.8525851001676895
ENSG00000100994,0.7065682100648003,0.9466829122741662,0.7508196535071676,0.9054818063449364
ENSG00000100997,0.9034804176641121,0.9466829122741662,0.5591211866085509,0.7944570467007247
ENSG00000101000,0.7773396033568528,0.9625079209997823,0.8955681508909696,0.9535510592959294
ENSG00000101003,0.8516762371877828,0.9669026847362721,0.8795150512948146,0.9622811995211067
ENSG00000101004,0.37837975061311835,0.9466829122741662,0.7834947226510649,0.8887658750120065
ENSG00000101017,0.9689772089448259,0.9999823040147895,0.9932255066505226,0.9992485468362092
ENSG00000101019,0.48977637267544255,0.9466829122741662,0.5416530758785267,0.7944570467007247
ENSG00000101040,0.41921073845210943,0.9466829122741662,0.568706220151199,0.8420269206064346
ENSG00000101049,0.7536508047618355,0.9466829122741662,0.7174103181647467,0.8802383638323368
ENSG00000101052,1,0.9466829122741662,0.6041993565880093,0.8363174312674566
ENSG00000101057,0.495119559936155,0.9466829122741662,0.458763767728521,0.7543309310716368
ENSG00000101074,0.652431711621827,0.9466829122741662,0.7174751351118585,0.9306319833133512
ENSG00000101076,0.33912041543288673,0.9466829122741662,0.5445150147224295,0.8349772869088934
ENSG00000101079,0.4187939951101174,0.9466829122741662,0.6123948363441447,0.8792805906328369
ENSG00000101082,0.3756661675379669,0.9466829122741662,0.6229273133876451,0.8715703829754621
ENSG00000101084,0.2731902609095569,0.9466829122741662,0.44502064982621664,0.6498760405655079
ENSG00000101096,0.3779030094153576,0.9466829122741662,0.6328386883178154,0.8976648786815188
ENSG00000101098,1,0.9738276441440666,0.9398958678212751,0.9409235866790229
ENSG00000101104,0.9197355608744988,0.9493033004541745,0.793058175795334,0.9622811995211067
ENSG00000101109,0.4642542685160108,0.9466829122741662,0.6991284858511825,0.8915382680064903
ENSG00000101115,0.5016289227848215,0.9466829122741662,0.6851547369319553,0.8976648786815188
ENSG00000101126,0.8066121062063267,0.9466829122741662,0.6123948363441447,0.8811108813954536
ENSG00000101132,0.3911393455072175,0.9466829122741662,0.6730208345073703,0.8406303925962197
ENSG00000101134,1.0,0.9999823040147895,0.9934583516351181,0.9877031459716031
ENSG00000101138,0.3384723114122416,0.9466829122741662,0.5945586469055306,0.8469909970992521
ENSG00000101144,1.0,0.9466829122741662,0.5865376179342058,0.8623037927067003
ENSG00000101146,0.7672552816769843,0.9466829122741662,0.6466693240960775,0.8556591277670696
ENSG00000101150,0.32601942086693303,0.9466829122741662,0.5771269314256058,0.8406303925962197
ENSG00000101152,0.391939476314298,0.9466829122741662,0.6193472963726709,0.878779069364114
ENSG00000101158,0.2881730613778398,0.9466829122741662,0.5890525633768037,0.7944570467007247
ENSG00000101160,0.1980074355611771,0.9466829122741662,0.5914771900228605,0.7791011980125208
ENSG00000101161,0.39326854471170436,0.9466829122741662,0.5221458389233536,0.8224825598149137
ENSG00000101162,0.6857477777532236,0.9466829122741662,0.686005597331754,0.9274517181406922
ENSG00000101166,0.3825639790559731,0.9466829122741662,0.5914771900228605,0.7971798902077328
ENSG00000101181,0.32872094886759357,0.9466829122741662,0.5473656957683515,0.8406303925962197
ENSG00000101182,0.27700619421839884,0.9466829122741662,0.6123948363441447,0.8406303925962197
ENSG00000101187,0.48786259109064034,0.9466829122741662,0.5865376179342058,0.8647832150268622
ENSG00000101188,0.23058030339482222,0.9466829122741662,0.44502064982621664,0.6498760405655079
ENSG00000101189,0.8759193042272417,0.9466829122741662,0.6201682066426851,0.8406303925962197
ENSG00000101190,0.5830566956145914,0.9466829122741662,0.7463255149716964,0.9448540331881918
ENSG00000101191,0.41906811992472986,0.9466829122741662,0.6123948363441447,0.8752185398393502
ENSG00000101193,0.491505316745411,0.9466829122741662,0.551148363231716,0.8406303925962197
ENSG00000101194,1,0.9466829122741662,0.7158568904889443,0.9209939542163342
ENSG00000101197,0.7096068011406482,0.9466829122741662,0.8435442505616796,0.9759724094097264
ENSG00000101198,0.4271675156984147,0.9466829122741662,0.6564219605234743,0.9127576617178684
ENSG00000101199,0.6618917111564854,0.9466829122741662,0.6403258887551092,0.896594856624647
ENSG00000101210,0.27882955303391643,0.9466829122741662,0.5315859132748016,0.8336580220609847
ENSG00000101213,0.778025255841122,0.9466829122741662,0.5890525633768037,0.8406303925962197
ENSG00000101216,0.770509854007103,0.9466829122741662,0.5285682395690615,0.8224825598149137
ENSG00000101220,1.0,0.9994591205871648,0.8925311335513335,0.9384949968670881
ENSG00000101222,0.8901611051804796,0.9669026847362721,0.8273439557402945,0.9372258472810925
ENSG00000101224,1.0,0.9766722239001883,0.9512571228710829,0.8912563805404776
ENSG00000101230,0.7096068011406482,0.9582695521474769,0.8298371186856763,0.9303705054863521
ENSG00000101236,0.5696968253858447,0.9466829122741662,0.7789515971230974,0.856357404015713
ENSG00000101246,0.5944792787259436,0.9466829122741662,0.6041993565880093,0.8734663915091438
ENSG00000101247,0.8067025177453208,0.9828684828119444,0.9513237295441113,0.9833823544290156
ENSG00000101255,1.0,0.9999823040147895,0.9877413020986825,0.965245851531007
ENSG00000101265,0.9966510017789498,0.9999823040147895,0.9200597061953952,0.9959246121136202
ENSG00000101266,1.0,0.9999823040147895,0.9779450756208735,0.9970719745460638
ENSG00000101276,0.9373561282995496,0.9509786436222201,0.8526035924053135,0.9810185816288283
ENSG00000101278,0.7933488606322648,0.9500222514840044,0.8375940455286803,0.9795126378031195
ENSG00000101280,1,0.9737707659904801,0.938809005812485,0.9970719745460638
ENSG00000101282,0.9671602602781421,0.9563117348908976,0.7593953138370373,0.9546672515323588
ENSG00000101290,0.9441967647305395,0.9994591205871648,0.9601113414995054,0.9850804915851394
ENSG00000101294,0.3074879634277745,0.9466829122741662,0.5416530758785267,0.8224825598149137
ENSG00000101298,0.9966510017789498,0.9860809805166765,0.9550754237062274,0.9970719745460638
ENSG00000101306,1,0.9999823040147895,0.9343903369542655,0.9817039320433223
ENSG00000101307,1.0,0.9999823040147895,0.9957853320709212,0.9970719745460638
ENSG00000101310,1,0.9999823040147895,0.9678241655997422,0.9363001547472509
ENSG00000101311,0.724284546000598,0.9466829122741662,0.7022534795933029,0.8942065043686259
ENSG00000101331,0.7952206901709958,0.973671789177575,0.8693651992625,0.9840111237973709
ENSG00000101333,0.6577595615103967,0.9466829122741662,0.5473656957683515,0.7745477050408086
ENSG00000101335,1.0,0.9466829122741662,0.5890525633768037,0.8792805906328369
ENSG00000101336,1.0,0.9791819776741222,0.9487340730881733,0.9877569386418572
ENSG00000101337,0.34519042821108203,0.9466829122741662,0.5914771900228605,0.8746817280633574
ENSG00000101342,0.27595222074657033,0.9466829122741662,0.7475999710384659,0.9525135465480093
ENSG00000101343,0.9367771649331561,0.9968999874077784,0.8932666772892698,0.9877031459716031
ENSG00000101346,0.6780796973135497,0.9466829122741662,0.5807975016595658,0.8420269206064346
ENSG00000101347,0.9390768845870722,0.998254622843883,0.9751783261583934,0.9546672515323588
ENSG00000101350,0.8776353239750825,0.9466829122741662,0.6799546833180572,0.9123123221398629
ENSG00000101353,0.5776897309920944,0.9466829122741662,0.6123948363441447,0.8446546728065923
ENSG00000101361,1.0,0.9999823040147895,0.9857729255957733,0.9840111237973709
ENSG00000101363,0.890717248622497,0.9466829122741662,0.5562732507326296,0.8466322062868924
ENSG00000101365,1.0,0.9928494507856974,0.9337346377411283,0.9846582783830962
ENSG00000101367,0.6249975553771165,0.9466829122741662,0.6095002827512253,0.8811075263708135
ENSG00000101384,0.8066121062063267,0.9466829122741662,0.837877283654124,0.9795126378031195
ENSG00000101391,0.6325131498317483,0.9466829122741662,0.6229273133876451,0.896500793655063
ENSG00000101400,0.28834390591773607,0.9466829122741662,0.48277310610987706,0.7745477050408086
ENSG00000101405,0.8934376264681375,0.964841915088769,0.8116568162443345,0.9021461260356746
ENSG00000101407,0.6583451878626826,0.9466829122741662,0.6122409042316761,0.8912563805404776
ENSG00000101412,0.3111911715680484,0.9466829122741662,0.5473656957683515,0.8363174312674566
ENSG00000101413,0.8969387487579141,0.9466829122741662,0.6620459803549326,0.9019986638558416
ENSG00000101417,0.4194942656080493,0.9466829122741662,0.5914771900228605,0.8647832150268622
ENSG00000101421,0.3020866928721827,0.9466829122741662,0.6061889821225948,0.8349772869088934
ENSG00000101425,0.4859542272270486,0.9466829122741662,0.8176921363397728,0.9306319833133512
ENSG00000101439,0.9117805530556647,0.9466829122741662,0.5873332793226689,0.8761688935537295
ENSG00000101440,0.47056941712716843,0.9466829122741662,0.644134754613157,0.896500793655063
ENSG00000101441,1.0,0.9999823040147895,0.9762204724267971,0.9428627174555095
ENSG00000101442,0.4221717092817187,0.9466829122741662,0.5875919888467935,0.8722719421349663
ENSG00000101443,0.5147999333884956,0.9466829122741662,0.5914400280554583,0.8702943704247493
ENSG00000101444,0.2881730613778398,0.9466829122741662,0.5445150147224295,0.7944570467007247
ENSG00000101445,0.6406197339656977,0.9466829122741662,0.7928963372793718,0.9598814143280366
ENSG00000101447,0.4597478362868563,0.9466829122741662,0.6137869787914754,0.8363174312674566
ENSG00000101452,0.3801042747874817,0.9466829122741662,0.5780187297838966,0.8527495982953467
ENSG00000101457,0.4159480882169622,0.9466829122741662,0.519494372172801,0.7743847375132812
ENSG00000101460,1.0,0.9500222514840044,0.8323655686367712,0.9769411582232294
ENSG00000101463,0.904878091559254,0.9857347141522204,0.9624831692901686,0.9970719745460638
ENSG00000101464,0.32167281159092503,0.9466829122741662,0.5890525633768037,0.8446546728065923
ENSG00000101470,0.2881730613778398,0.9466829122741662,0.5416530758785267,0.7944570467007247
ENSG00000101473,0.3074879634277745,0.9466829122741662,0.5473656957683515,0.8336580220609847
ENSG00000101474,,0.950297080834754,0.8470870020787025,0.9564375843979769
ENSG00000101489,0.9773685570370158,0.9582695521474769,0.8673024936202494,0.9549595561990596
ENSG00000101493,0.8056684488331385,0.967950988846857,0.8795150512948146,0.9863227013682034
ENSG00000101544,0.34775923543358933,0.9466829122741662,0.6012093666308609,0.8406303925962197
ENSG00000101546,0.31905833781305665,0.9466829122741662,0.5416530758785267,0.8224825598149137
ENSG00000101557,0.4134650113932252,0.9466829122741662,0.519494372172801,0.8336580220609847
ENSG00000101558,0.5758691103166089,0.9466829122741662,0.5550587550658975,0.8446546728065923
ENSG00000101574,0.4163775591211262,0.9466829122741662,0.5816868103882689,0.8715703829754621
ENSG00000101577,0.4331340695161694,0.9466829122741662,0.5416530758785267,0.8336580220609847
ENSG00000101596,0.24962097833412286,0.9466829122741662,0.44502064982621664,0.6498760405655079
ENSG00000101605,0.8728558549081517,0.9738276441440666,0.9215520275349971,0.9963136063886249
ENSG00000101608,0.7326578597830308,0.9466829122741662,0.5473656957683515,0.8419931602025752
ENSG00000101624,0.39396696378033635,0.9466829122741662,0.5550587550658975,0.8420269206064346
ENSG00000101638,0.8883141485548752,0.9466829122741662,0.7873751859824866,0.8973661898387005
ENSG00000101639,0.3615944971186114,0.9466829122741662,0.5473656957683515,0.8363174312674566
ENSG00000101654,0.42426352411692475,0.9466829122741662,0.5264408832511692,0.8336580220609847
ENSG00000101665,0.8085600959911177,0.967950988846857,0.8813425945716131,0.9875737741761068
ENSG00000101670,0.6841436674093285,0.9466829122741662,0.679032159472436,0.9306319833133512
ENSG00000101680,0.5740335662375353,0.9466829122741662,0.8494340818207564,0.9306319833133512
ENSG00000101695,0.3442437157151895,0.9466829122741662,0.48277310610987706,0.7745477050408086
ENSG00000101745,0.4230187633222111,0.9466829122741662,0.6619679633992139,0.9209939542163342
ENSG00000101746,0.7772748131331948,0.9475553931994884,0.8381656401244436,0.9514066750874309
ENSG00000101751,0.9958555725616591,0.9999823040147895,0.9144921987375594,0.9795126378031195
ENSG00000101752,0.28935937142686396,0.9466829122741662,0.5845868472058753,0.8722719421349663
ENSG00000101773,0.3182791470938095,0.9466829122741662,0.5067941282808226,0.7944570467007247
ENSG00000101782,0.2351542035346195,0.9466829122741662,0.46737121502131856,0.7619941802689196
ENSG00000101811,0.9448403775567795,0.9999823040147895,0.9943072061665837,0.9959636663713547
ENSG00000101825,0.6846962533032683,0.9782081269832698,0.7138870938601255,0.9384791630539013
ENSG00000101842,1.0,0.9999823040147895,0.9762148547702588,0.9801947478564503
ENSG00000101843,1.0,0.9980251882888792,0.972374548607136,0.9970719745460638
ENSG00000101844,0.32752979488309636,0.9509786436222201,0.6167204124447869,0.8914511045435437
ENSG00000101846,0.7046567848754915,0.9466829122741662,0.7365241961064749,0.9503373084186377
ENSG00000101849,0.9953073745921148,0.9999823040147895,0.9712082268533839,0.9816597761576471
ENSG00000101850,0.4313417994613582,0.9466829122741662,0.5865376179342058,0.8363174312674566
ENSG00000101856,1.0,0.9580763401912648,0.7961575123140012,0.8976648786815188
ENSG00000101868,0.4253594953256687,0.9466829122741662,0.7083720939829022,0.8912563805404776
ENSG00000101871,0.9137994294739924,0.9785247244154689,0.9442834610827302,0.9970719745460638
ENSG00000101882,0.4903855846411121,0.9466829122741662,0.7171141515319188,0.8420269206064346
ENSG00000101883,1.0,0.9999823040147895,0.9420379165703442,0.9970719745460638
ENSG00000101888,0.7878603477578611,0.9580763401912648,0.8816191503693467,0.9539894897930602
ENSG00000101898,0.3863791295727383,0.9466829122741662,0.6640437210764141,0.881164216950374
ENSG00000101901,1,0.9999823040147895,0.9585918349464816,0.8599344359234692
ENSG00000101911,1.0,0.9999823040147895,0.979820119711927,0.9990217214768923
ENSG00000101916,0.5776897309920944,0.9466829122741662,0.7277736015516012,0.9230807477054713
ENSG00000101928,0.4872414603951606,0.9466829122741662,0.7780837236114132,0.8820241181907655
ENSG00000101935,0.7916875125982479,0.9582695521474769,0.7840530384903466,0.9564375843979769
ENSG00000101938,0.3450703836977649,0.9466829122741662,0.6167204124447869,0.8894677627054368
ENSG00000101940,0.5590770547579141,0.9466829122741662,0.7789515971230974,0.9501320246220168
ENSG00000101945,0.7481428116815851,0.9509786436222201,0.7961567495490417,0.9539894897930602
ENSG00000101955,0.6124417055209712,0.9466829122741662,0.7797031109209557,0.8349772869088934
ENSG00000101958,0.7408760348366785,0.9466829122741662,0.763113898403467,0.9449830207239481
ENSG00000101966,0.8857174364611472,0.9769688862031162,0.944305232139145,0.9962206215866769
ENSG00000101972,1.0,0.9563117348908976,0.8575076591496023,0.9535510592959294
ENSG00000101974,1.0,0.9999823040147895,0.9201591841409562,0.9071014471645993
ENSG00000101977,1.0,0.9999823040147895,0.9767936983720356,0.9709325359946247
ENSG00000101986,0.9127946396893596,0.993865892650349,0.7959623346823428,0.9306319833133512
ENSG00000101997,0.6496566737644915,0.9466829122741662,0.7179068358639465,0.941735318539359
ENSG00000102001,1.0,0.9999823040147895,0.756642048221143,0.9018917842048524
ENSG00000102003,0.9671602602781421,0.9563117348908976,0.8886979398127959,0.9461047479033254
ENSG00000102007,1.0,0.9582695521474769,0.9008820565435609,0.9877569386418572
ENSG00000102010,0.8508629280294046,0.9999823040147895,0.6721234638083293,0.9018917842048524
ENSG00000102024,1.0,0.9999823040147895,0.9881625390436756,0.9020889832278985
ENSG00000102030,0.43382877616800747,0.9466829122741662,0.7260990879696625,0.8420269206064346
ENSG00000102032,0.9093952999402904,0.999653843259551,0.9641725349823935,0.9963033501231904
ENSG00000102034,1,0.9466829122741662,0.6653890221237495,0.8914638012010627
ENSG00000102038,0.7557784099860083,0.9642239292773767,0.8799818795816042,0.9595758850635685
ENSG00000102043,0.42689238833806925,0.9466829122741662,0.7085036231796488,0.856357404015713
ENSG00000102048,0.8082258721136775,0.9472661701099633,0.8376049635397212,0.9297722558232066
ENSG00000102053,0.6677842401183619,0.950438900912077,0.8560566531982452,0.9795126378031195
ENSG00000102054,1,0.9999823040147895,0.972374548607136,0.998063421479589
ENSG00000102057,1.0,0.9999823040147895,0.8575661021663915,0.9755635353555605
ENSG00000102078,0.42382023353107773,0.9466829122741662,0.75219379064332,0.8574226661601001
ENSG00000102081,0.7096068011406482,0.950297080834754,0.8634560242206625,0.9566374731260164
ENSG00000102096,1.0,0.9999823040147895,0.9898755278166107,0.9895702736859466
ENSG00000102098,0.8514011762892236,0.950297080834754,0.7875054943125224,0.9570411639146881
ENSG00000102100,0.844957996364683,0.9466829122741662,0.6971988323960183,0.9343919215107254
ENSG00000102103,0.3465549042480912,0.9466829122741662,0.6308466661934926,0.8886906597526272
ENSG00000102109,0.14335471658274845,0.9466829122741662,0.44502064982621664,0.6498760405655079
ENSG00000102119,1,0.9466829122741662,0.6167204124447869,0.8915382680064903
ENSG00000102125,0.6130345859957073,0.9466829122741662,0.7210916889166042,0.9448540331881918
ENSG00000102144,1,0.9999823040147895,0.9686904444499999,0.9970719745460638
ENSG00000102145,1.0,0.9999823040147895,0.9745615212276507,0.9924327132652941
ENSG00000102158,0.9428789195169642,0.9999823040147895,0.9877413020986825,0.9877569386418572
ENSG00000102172,0.8914390387790863,0.9466829122741662,0.7606326892721236,0.919249249966084
ENSG00000102174,0.6652271949593194,0.9548033906615563,0.8600848773557143,0.9384791630539013
ENSG00000102178,0.4560550980854672,0.9466829122741662,0.6123948363441447,0.8363174312674566
ENSG00000102181,0.794553146568466,0.9466829122741662,0.7569691723512441,0.9537105134386146
