ensmbl,1 p-value,2 p-value,3 p-value,sigmoidal p-value
ENSG00000168874,0.34923076923076923,0.6350572831423895,0.8312765957446808,0.7376655037619269
ENSG00000168878,0.397291325695581,0.6504828150572831,0.4901718494271685,0.26296498675969915
ENSG00000169313,0.34916530278232405,0.368494271685761,0.6156382978723405,0.42349628010592244
ENSG00000169429,0.7321522094926349,0.7257037643207855,0.9036988543371522,0.8448320793577403
ENSG00000169508,0.22389525368248764,0.4754991816693944,0.7214157119476268,0.40875120844016655
ENSG00000169783,0.7953600654664484,0.6809410801963993,0.8575859247135843,0.7684334412172671
ENSG00000169860,0.02438625204582645,0.08083469721767589,0.2108019639934533,0.0683872052456812
ENSG00000169903,0.11346972176759407,0.3220049099836334,0.26390343698854335,0.10593081417342698
ENSG00000170017,0.028191489361702127,0.08479541734860874,0.18312602291325686,0.03265100247992947
ENSG00000170122,0.01037643207855965,0.04739770867430437,0.061153846153846114,0.026337690723382767
ENSG00000170175,0.22587561374795417,0.28020458265139114,0.5045417348608838,0.3526711781766214
ENSG00000170323,0.2422585924713584,0.49257774140752864,0.7329950900163666,0.2890336681938548
ENSG00000170396,0.1592553191489361,0.4011456628477904,0.28664484451718497,0.14841746879071915
ENSG00000170627,0.28598199672667757,0.5822422258592471,0.5729459901800327,0.17682316842503465
ENSG00000170775,0.8161456628477904,0.9706873977086743,0.9389607201309329,0.6795510907486024
ENSG00000170921,0.005351882160392729,0.024959083469721755,0.08314238952536823,0.0245470976419655
ENSG00000171189,0.2789770867430441,0.40626022913256954,0.6554828150572831,0.218771804463873
ENSG00000171388,0.9634124386252045,0.5356464811783961,0.2705728314238952,0.653785044764827
ENSG00000171450,0.555114566284779,0.7953273322422258,0.8339361702127659,0.5642385776133833
ENSG00000171722,0.8070212765957447,0.9723731587561375,0.9760229132569558,0.8271110924299104
ENSG00000171790,0.724443535188216,0.9359983633387888,0.9806628477905074,0.7331848177882392
ENSG00000171791,0.15013093289689028,0.3082324058919803,0.546923076923077,0.2546256987936616
ENSG00000171811,0.013625204582651373,0.01882160392798682,0.03529459901800325,0.022437056029591118
ENSG00000172379,0.31608019639934526,0.615114566284779,0.7921031096563012,0.7080156361649363
ENSG00000172382,0.11979541734860877,0.24256955810147285,0.4389934533551555,0.35970745239796575
ENSG00000172508,0.294443535188216,0.5342880523731587,0.7639034369885433,0.4133663990584675
ENSG00000172602,0.03374795417348608,0.033944353518821524,0.06403436988543365,0.06792484552982225
ENSG00000172971,0.808518821603928,0.9484533551554828,0.9930605564648118,0.9073431129418688
ENSG00000173208,0.03477905073649756,0.13995908346972175,0.2506546644844516,0.08726829473330255
ENSG00000173210,0.3263175122749591,0.452152209492635,0.6659901800327332,0.43647597831112606
ENSG00000173662,0.8878559738134206,0.9906055646481179,0.9859165302782325,0.9330250935227608
ENSG00000173706,0.7630032733224222,0.8295990180032733,0.7997954173486088,0.5742507670968013
ENSG00000174145,0.9093862520458265,0.5811211129296235,0.39869885433715213,0.9412046572233197
ENSG00000174460,0.4887888707037643,0.6192553191489362,0.827708674304419,0.44627800428733555
ENSG00000174498,0.7446726677577742,0.869026186579378,0.8007692307692308,0.8913118406119962
ENSG00000174502,0.04011456628477905,0.15131751227495915,0.12206219312602284,0.027539825984616018
ENSG00000174521,0.011366612111292973,0.04245499181669388,0.016824877250409154,0.015316716405363473
ENSG00000174576,0.44934533551554834,0.34896072013093293,0.48953355155482814,0.3955781598083309
ENSG00000174600,0.3107364975450082,0.6070458265139116,0.5472504091653028,0.19410701525787066
ENSG00000174899,0.3505400981996726,0.40074468085106385,0.5878314238952537,0.552343323105376
ENSG00000175175,0.8747626841243863,0.4244108019639934,0.6604582651391162,0.9282501786389812
ENSG00000175564,0.4370540098199672,0.7556382978723404,0.9051472995090016,0.4712370224034299
ENSG00000175874,0.03833060556464796,0.143494271685761,0.1735351882160393,0.012996511285780388
ENSG00000175985,0.2887806873977087,0.5856710310965629,0.5550490998363338,0.17800849060569124
ENSG00000176956,0.21184124386252035,0.27655482815057286,0.4986170212765957,0.19311504350384612
ENSG00000177000,0.09339607201309319,0.24411620294599023,0.20852700490998355,0.05788743642553906
ENSG00000177112,0.7775613747954173,0.9482078559738134,0.9877495908346973,0.8992812408053465
ENSG00000177575,0.11382160392798679,0.3123567921440261,0.2789116202945989,0.1139422470682192
ENSG00000177688,0.6804091653027824,0.6366121112929624,0.8212356792144027,0.6518263208776428
ENSG00000177807,0.5226186579378069,0.6868821603927987,0.8816284779050736,0.7067798747425498
ENSG00000177990,0.9915384615384616,0.9857692307692307,0.9977414075286416,0.9913748896641588
ENSG00000178217,0.21434533551554824,0.4367021276595744,0.6233633387888706,0.6073052835105712
ENSG00000178404,0.6743207855973813,0.7182324058919803,0.8770949263502454,0.8755411710310621
ENSG00000178531,0.2379459901800327,0.5092389525368248,0.7539607201309328,0.41480391744777445
ENSG00000178538,0.2680114566284779,0.5631014729950901,0.5919067103109656,0.23953595897608337
ENSG00000178662,0.7532324058919804,0.9037315875613748,0.9635351882160392,0.8934134756840822
ENSG00000178776,0.024721767594108046,0.03315875613747954,0.11414893617021282,0.024093144466394878
ENSG00000179148,0.15901800327332238,0.4018985270049099,0.6487479541734861,0.5164726156950108
ENSG00000179388,0.504468085106383,0.3998854337152209,0.6148445171849427,0.5748476314572738
ENSG00000179542,0.8732896890343699,0.5415384615384615,0.7133060556464812,0.9276701273590854
ENSG00000179766,0.15902618657937806,0.2777086743044189,0.4890016366612111,0.17846244378126186
ENSG00000180089,0.43439443535188216,0.7460965630114567,0.9142225859247136,0.6277499894918247
ENSG00000180438,0.5899836333878887,0.7064893617021276,0.8354009819967266,0.48014795510907493
ENSG00000180537,0.2688543371522094,0.23148936170212764,0.4489689034369885,0.17595729477533528
ENSG00000180801,0.0034042553191488967,0.018617021276595702,0.009157119476268294,0.0003951073935521965
ENSG00000180815,0.7100654664484451,0.6839034369885433,0.8811783960720131,0.8834433189021058
ENSG00000180998,0.2354746317512274,0.3968494271685761,0.645229132569558,0.2553486612584591
ENSG00000181322,0.3883387888707037,0.5226350245499182,0.7418166939443536,0.45063259215669793
ENSG00000181449,0.36462356792144024,0.2486743044189852,0.26211947626841237,0.3299651128578034
ENSG00000181800,0.5824631751227496,0.7298690671031096,0.8926923076923077,0.5935185574376864
ENSG00000181826,0.2844026186579377,0.5408428805237315,0.7803518821603928,0.5686940439662058
ENSG00000182048,0.4053109656301145,0.5985761047463175,0.618355155482815,0.7906687402799378
ENSG00000182103,0.5490589198036007,0.5548772504091652,0.7816121112929624,0.29541423227270824
ENSG00000182240,0.016734860883797054,0.0796563011456628,0.2015793780687397,0.056693707704594254
ENSG00000182308,0.6323486088379706,0.6362111292962356,0.8503600654664485,0.7920137867260729
ENSG00000182389,0.4293862520458265,0.4947545008183306,0.7433960720130932,0.6544827876087597
ENSG00000182742,0.0466039279869066,0.04074468085106375,0.1320785597381342,0.02934723214661006
ENSG00000182853,0.24027823240589197,0.5054909983633387,0.7153273322422258,0.37075364633685015
ENSG00000182968,0.14514729950900163,0.18843698854337143,0.2854009819967267,0.17073683325627342
ENSG00000182985,0.9560801963993454,0.447823240589198,0.6921031096563011,0.6544239418267412
ENSG00000183831,0.018126022913256934,0.00950900163666124,0.0443453355155482,0.043680383338237205
ENSG00000183878,0.6659410801963993,0.6423322422258593,0.6744762684124386,0.6953553864906898
ENSG00000184206,0.17626022913256945,0.3000081833060555,0.5296235679214403,0.5501324030095415
ENSG00000184349,0.14541734860883793,0.26932078559738126,0.4484533551554828,0.17836997183809
ENSG00000184486,0.9300818330605565,0.9758674304418985,0.9865793780687397,0.9510655289815476
ENSG00000184492,0.03311783960720116,0.11683306055646481,0.05703764320785598,0.028338447312008852
ENSG00000184530,0.08695581014729958,0.19522913256955798,0.143494271685761,0.18184187297717624
ENSG00000184613,0.6678396072013093,0.8651963993453355,0.9536415711947627,0.6428481358496911
ENSG00000184923,0.12382978723404248,0.3220621931260229,0.5269230769230769,0.19588079525871138
ENSG00000185100,0.6578559738134206,0.8232242225859248,0.8471031096563011,0.5365810600647304
ENSG00000185519,0.7925286415711947,0.9335924713584288,0.5044189852700491,0.5098987011895255
ENSG00000185633,0.8047054009819967,0.9670949263502455,0.8908183306055646,0.6288008070278677
ENSG00000185674,0.06666121112929613,0.08335515548281502,0.14425531914893608,0.11363120507755042
ENSG00000185689,0.16993453355155486,0.37954173486088383,0.6287479541734861,0.49349754108696575
ENSG00000185818,0.9395744680851064,0.9959328968903437,0.9997299509001637,0.9558488504056156
ENSG00000186081,0.32162847790507354,0.5832242225859247,0.5917021276595744,0.19833550502290787
ENSG00000186094,0.0027168576104746878,0.0005482815057282764,0.004852700490998396,0.0041192047412887955
ENSG00000186354,0.7781587561374795,0.8208756137479541,0.9469312602291325,0.8993821192888067
ENSG00000186377,0.16089198036006536,0.33252864157119477,0.48387070376432073,0.16537346055230973
ENSG00000186407,0.1918248772504092,0.3100736497545007,0.2744680851063829,0.1522340380816276
ENSG00000186919,0.3429787234042553,0.19131751227495908,0.35724222585924703,0.2858055567231307
ENSG00000187193,0.012602291325695458,0.03954991816693931,0.016644844517184954,0.022975074608045154
ENSG00000187323,0.1911620294599018,0.027782324058919672,0.07000818330605552,0.08955487369173232
ENSG00000187624,0.1500654664484452,0.2935924713584288,0.45837970540098194,0.1425076709680131
ENSG00000187952,0.43653027823240587,0.17727495908346969,0.36154664484451715,0.4633600941532513
ENSG00000188064,0.02816693944353521,0.11732405891980346,0.03139934533551558,0.013088983228952134
ENSG00000188257,0.7773158756137479,0.8949263502454992,0.9278559738134207,0.870774662687571
ENSG00000188487,0.9566857610474632,0.829443535188216,0.7568412438625205,0.9658526333487454
ENSG00000188659,0.24915711947626829,0.363633387888707,0.4790261865793781,0.20290025639947884
ENSG00000188779,0.09311783960720121,0.16689034369885436,0.3541243862520459,0.25587827329662494
ENSG00000188818,0.05295417348608833,0.18558101472995092,0.21861702127659566,0.03521499726787436
ENSG00000189014,0.2932569558101473,0.14726677577741398,0.15772504091653017,0.21690555251986054
ENSG00000189280,0.020417348608837926,0.0006955810147298847,0.0011783960720130882,0.00013450464461362
ENSG00000196132,0.2653355155482815,0.5484042553191488,0.7125613747954174,0.3322180656550797
ENSG00000196167,0.15248772504091646,0.27655482815057286,0.402454991816694,0.17035013240300956
ENSG00000196353,0.029819967266775826,0.12166939443535185,0.06789689034369883,0.009146315833718721
ENSG00000197106,0.4429050736497545,0.7188625204582652,0.8684615384615384,0.8102391660712034
ENSG00000197119,0.1794680851063829,0.37774959083469717,0.5775859247135843,0.4390315665587827
ENSG00000197444,0.1638052373158756,0.12542553191489358,0.28981996726677584,0.0843175990920938
ENSG00000198019,0.3234124386252045,0.5961292962356792,0.7608428805237316,0.4790887310327435
ENSG00000198133,0.016661211129296194,0.07838788870703761,0.15833060556464806,0.023714850153419453
ENSG00000198216,0.5804991816693944,0.8607528641571195,0.1398527004909984,0.8540876802152074
ENSG00000198400,0.6341243862520458,0.3537806873977086,0.5010556464811784,0.5123954436551637
ENSG00000198520,0.19440261865793773,0.34760229132569553,0.49191489361702123,0.1924257072002018
ENSG00000198569,0.6438052373158756,0.8183469721767594,0.9499099836333879,0.43044848892438314
ENSG00000198692,0.6155646481178396,0.7166939443535187,0.6450490998363339,0.7395233491656509
ENSG00000198807,0.0030032733224222286,0.01968903436988545,0.01621931260229137,0.005287713841368613
ENSG00000198835,0.9059083469721767,0.6637888707037642,0.8604418985270049,0.7586146021604809
ENSG00000198842,0.2882078559738135,0.4882405891980359,0.7216039279869066,0.38240511117649534
ENSG00000198846,0.026423895253682494,0.07535188216039268,0.06328968903436982,0.018754991383296282
ENSG00000198879,0.33660392798690664,0.6471603927986906,0.8563338788870704,0.7392459333361355
ENSG00000198914,0.3638134206219312,0.645810147299509,0.47497545008183306,0.7643646757177084
ENSG00000202533,0.3950654664484451,0.6289770867430442,0.6354173486088379,0.4189987810516582
ENSG00000203709,0.5723404255319149,0.7862438625204583,0.897013093289689,0.5762010844436972
ENSG00000203710,0.29918166939443536,0.5900409165302782,0.691292962356792,0.2636375099827666
ENSG00000204052,0.5590916530278232,0.8119967266775777,0.3454500818330605,0.47875246942120975
ENSG00000204248,0.5394026186579378,0.8093453355155483,0.9456873977086743,0.7413643814887982
ENSG00000204335,0.8822340425531915,0.8946399345335515,0.696227495908347,0.6346349459879786
ENSG00000204740,0.06828968903436983,0.007896890343698892,0.029672667757773996,0.020713715270480382
ENSG00000204967,0.9300327332242226,0.48706219312602284,0.7356628477905074,0.9510150897398176
ENSG00000205085,0.8996481178396072,0.2840180032733224,0.5131342062193125,0.7446261191206759
ENSG00000205129,0.05870703764320784,0.1568166939443535,0.32397708674304415,0.09974360052120557
ENSG00000205482,0.9189607201309329,0.821759410801964,0.9144599018003273,0.9451809507797067
ENSG00000205502,0.4015139116202946,0.4454337152209492,0.6128641571194763,0.3456180908747005
ENSG00000206077,0.6348363338788869,0.32868248772504094,0.3700900163666121,0.5098314488672188
ENSG00000206172,0.910556464811784,0.6975613747954174,0.812684124386252,0.7987726451179017
ENSG00000208028,0.23880523731587555,0.16793780687397697,0.21303600654664478,0.19606573914505487
ENSG00000208772,0.37139934533551555,0.24455810147299506,0.32436988543371514,0.2697910974738348
ENSG00000212371,0.08082651391162032,0.09308510638297873,0.053977086743044134,0.063183556807196
ENSG00000212743,0.39610474631751225,0.5597545008183307,0.7781342062193126,0.5698121138245555
ENSG00000213123,0.2453846153846153,0.16423076923076918,0.2349345335515548,0.25566810978941623
ENSG00000213199,0.035589198036006464,0.1412684124386252,0.30198036006546647,0.09401034004455466
ENSG00000213411,0.8008019639934534,0.6884615384615385,0.8682978723404255,0.9052414778697827
ENSG00000213471,0.25525368248772495,0.5319558101472994,0.7743780687397709,0.6480181581270228
ENSG00000213906,0.8858837970540099,0.598126022913257,0.7837561374795418,0.6741204657223321
ENSG00000213981,0.4262520458265139,0.6268903436988543,0.8437643207855974,0.5163801437518389
ENSG00000213999,0.8195662847790508,0.6005891980360065,0.8245090016366612,0.7130427472573663
ENSG00000214279,0.5465384615384615,0.8320540098199672,0.9496644844517185,0.639577991677525
ENSG00000214290,0.05622749590834686,0.06032733224222586,0.05334697217675943,0.028506578117775683
ENSG00000214376,0.21708674304418973,0.33499999999999996,0.420671031096563,0.2332226472195369
ENSG00000214787,0.9819476268412438,0.7746726677577741,0.8757364975450082,0.983228952124753
ENSG00000215388,0.916595744680851,0.986366612111293,0.6341653027823241,0.6176705476860997
ENSG00000215644,0.9800490998363339,0.9705646481178396,0.7407037643207856,0.9817073683325628
ENSG00000215817,0.9282978723404255,0.9742471358428805,0.9920785597381342,
ENSG00000216906,0.8081587561374796,0.9011047463175123,0.9803846153846154,0.9072170148375436
ENSG00000221818,0.09882978723404245,0.2884206219312603,0.34178396072013084,0.0774494556765164
ENSG00000221887,0.09271685761047466,0.188657937806874,0.36272504091653024,0.06867302761548488
ENSG00000221926,0.2634697217675941,0.05013911620294598,0.10189852700490987,0.17571350510697326
ENSG00000222448,0.7619476268412438,0.5130114566284778,0.7287152209492636,0.635374721533353
ENSG00000222898,0.47904255319148925,0.6023158756137479,0.8277905073649754,0.5653482409314448
ENSG00000223401,0.5198690671031096,0.6041162029459901,0.8260065466448445,0.5654911521163466
ENSG00000223764,0.6720049099836334,0.8483469721767594,0.8786743044189853,0.8044890925139758
ENSG00000223849,0.9077086743044189,0.9488134206219313,0.9931342062193126,0.8819553612710689
ENSG00000224116,0.6858756137479542,0.92360883797054,0.6996235679214402,0.8780883527384304
ENSG00000224420,0.12913256955810137,0.293543371522095,0.45798690671031095,0.4133075532764491
ENSG00000224746,0.6847954173486088,0.8596481178396072,0.8100654664484451,
ENSG00000224897,0.9237152209492635,0.8688461538461538,0.9636088379705401,0.9476524736244798
ENSG00000225213,0.7300981996726678,0.758518821603928,0.9104664484451719,0.6845277625993023
ENSG00000225217,0.22209492635024541,0.3726104746317511,0.6128068739770868,0.5028708335084696
ENSG00000225643,0.591227495908347,0.8671849427168576,0.9560720130932897,0.6918246395695851
ENSG00000225670,0.7489198036006546,0.6167184942716857,0.8362520458265139,0.7762767433062923
ENSG00000225756,0.617430441898527,0.8818576104746317,0.9554091653027823,0.6094993905258291
ENSG00000225886,0.20142389525368243,0.45756137479541736,0.6099754500818331,0.15169601950317357
ENSG00000225951,0.7228150572831424,0.35855973813420616,0.5954582651391163,0.5040813753099912
ENSG00000225986,0.6593044189852699,0.8365220949263502,0.10742225859247123,0.41771258038754155
ENSG00000226259,0.33799509001636663,0.12206219312602284,0.01762684124386249,0.3561346727754193
ENSG00000226314,0.24531914893617013,0.45774959083469713,0.07057283142389525,0.21705687024505071
ENSG00000226496,0.04105564648117832,0.0820049099836333,0.1485270049099836,0.10170232440838978
ENSG00000226862,0.9100900163666121,0.9901554828150573,0.9391407528641571,0.6954898911353034
ENSG00000226874,0.599950900163666,0.7869721767594108,0.9054500818330605,0.7933336135513429
ENSG00000227006,0.37432896890343703,0.49379705400982,0.7428559738134206,0.4118532218065656
ENSG00000227017,0.22952536824877245,0.512381342062193,0.7582815057283142,0.3558656634861923
ENSG00000227382,0.22235679214402604,0.48603109656301147,0.7067184942716858,0.35159514101971334
ENSG00000227827,0.8566612111292963,0.9460474631751228,0.8742471358428805,0.9218780211004162
ENSG00000227953,0.6689852700490998,0.8996153846153846,0.9796235679214402,0.7587659198856711
ENSG00000228201,0.7841243862520458,0.9169394435351882,0.9053846153846153,0.753343701399689
ENSG00000228526,0.13842062193126026,0.36917348608837974,0.4350409165302782,0.11064688327518812
ENSG00000228549,0.48865793780687394,0.5290343698854336,0.5738379705400982,0.6106342734647556
ENSG00000228649,0.07662029459901798,0.24470540098199667,0.41728314238952535,0.23160859148417468
ENSG00000228701,0.40612929623567917,0.6703600654664484,0.8723158756137479,0.7585725694590392
ENSG00000228709,0.08225859247135847,0.23870703764320778,0.19720130932896895,0.06098944979193821
ENSG00000228818,0.30222585924713585,0.5726186579378069,0.8060556464811783,0.36013618595267116
ENSG00000228886,0.8448936170212766,0.9811129296235679,0.9542798690671032,0.9181287041318146
ENSG00000229145,0.4543780687397708,0.7192798690671032,0.6024549918166939,0.42220167290151744
ENSG00000229153,0.15798690671031101,0.13615384615384618,0.09398527004909984,0.17405741667016938
ENSG00000229348,0.6833142389525368,0.41063011456628473,0.40411620294599016,0.5863645916523055
ENSG00000229585,0.9594680851063829,0.717937806873977,0.8606382978723404,0.9675255348661258
ENSG00000229728,0.43701309328968907,0.7196726677577742,0.49832242225859247,0.2715480643940986
ENSG00000229807,0.9326186579378068,0.5716530278232406,0.7861783960720131,0.8489680971796058
ENSG00000229867,0.8416939443535189,0.8487234042553191,0.8488543371522095,0.7084359631793535
ENSG00000229950,0.01842062193126015,0.06785597381342057,0.08851882160392788,0.027682737169517968
ENSG00000230202,0.9217921440261866,0.5476022913256955,0.7558265139116203,0.8838216132150813
ENSG00000230316,0.046833060556464856,0.1570212765957446,0.08029459901800318,0.03492917489807068
ENSG00000230606,0.1251800327332242,0.060229132569558086,0.16752864157119474,0.11555630280358131
ENSG00000230701,0.317037643207856,0.6214893617021277,0.7856055646481178,0.43805640788533484
ENSG00000230730,0.8520049099836334,0.9395990180032733,0.9899836333878888,0.9203059980664957
ENSG00000231007,0.5929705400981997,0.8672585924713584,0.8223486088379706,0.3888613341179439
ENSG00000231105,0.5258019639934532,0.7918330605564647,0.5835433715220949,0.3871548064394099
ENSG00000231764,0.05403436988543364,0.19140752864157118,0.3132405891980359,0.2783657685679459
ENSG00000232022,0.6674877250409166,0.9132978723404255,0.8676022913256956,0.5028876465890464
ENSG00000232027,0.4129541734860883,0.48952536824877246,0.44093289689034365,0.4258921440881006
ENSG00000232118,0.7297135842880523,0.8739852700490999,0.9626432078559738,0.7886427640704468
ENSG00000232203,0.21099018003273318,0.48741407528641567,0.5727905073649755,0.6023538312807364
ENSG00000232311,0.7767184942716857,0.9486497545008183,0.7876104746317512,0.5264091463158338
ENSG00000232352,0.5552454991816693,0.27872340425531916,0.4869312602291326,0.34512210499768825
ENSG00000232480,0.7241243862520459,0.5762520458265139,0.7899672667757774,0.5402463116304486
ENSG00000232712,0.2875695581014729,0.32274959083469723,0.5627577741407528,0.41987306124164603
ENSG00000232725,0.3523977086743044,0.6534124386252046,0.8532651391162029,0.5156908074481947
ENSG00000232729,0.7057692307692307,0.9339198036006546,0.9348690671031097,0.8826278844941364
ENSG00000232814,0.9780523731587561,0.988633387888707,0.9871358428805237,0.9801689714597958
ENSG00000233024,0.8137315875613748,0.9136415711947626,0.9111865793780687,0.908814257492329
ENSG00000233198,0.6352209492635024,0.6457528641571194,0.7381996726677578,0.4981631709469968
ENSG00000233237,0.5163011456628477,0.8054828150572831,0.9339034369885434,0.8370812492118869
ENSG00000233757,0.09687397708674295,0.2177332242225859,0.393379705400982,0.20437980749022744
ENSG00000234290,0.6175531914893617,0.8271194762684124,0.9530032733224223,0.8822832163423143
ENSG00000234546,0.18569558101472994,0.33093289689034366,0.5196235679214403,0.20129460720440506
ENSG00000235033,0.8752373158756137,0.7392471358428805,0.9081669394435352,0.928443529065613
ENSG00000235092,0.6930196399345335,0.9279950900163666,0.9869803600654664,0.8793745534025472
ENSG00000235138,0.7226268412438626,0.7858265139116203,0.9337070376432078,0.8862174771972595
ENSG00000235370,0.10675122749590826,0.2824140752864157,0.4125450081833061,0.1583624059518306
ENSG00000235636,0.5890589198036006,0.3459574468085106,0.5417512274959083,0.437938716321298
ENSG00000235641,0.5186170212765957,0.7988952536824877,0.7959983633387888,0.8378294312975495
ENSG00000235821,0.46672667757774133,0.4876186579378069,0.7361620294599018,0.485376823168425
ENSG00000235884,0.035441898527004856,0.08860883797053998,0.21196399345335504,0.05696271699382127
ENSG00000235927,0.5723649754500819,0.6487479541734861,0.8554091653027823,0.6045983775377244
ENSG00000235958,0.5715384615384616,0.7079950900163666,0.32126022913256946,0.4016644949770922
ENSG00000236269,0.4246726677577741,0.5579132569558102,0.7818003273322423,0.5292337438527175
ENSG00000236496,0.803936170212766,0.930671031096563,0.7212929623567921,0.821924257072002
ENSG00000236882,0.426063829787234,0.6401063829787235,0.38218494271685755,0.31664074650077767
ENSG00000237512,0.03175941080196398,0.12215220949263494,0.2732978723404256,0.19592282796015315
ENSG00000237517,0.4798772504091653,0.7879378068739771,0.8889689034369885,0.5832289521247531
ENSG00000237781,0.9339852700490998,0.9582569558101472,0.9921194762684125,0.9529233743852717
ENSG00000237846,0.9171685761047463,0.914328968903437,0.958936170212766,0.73373964944727
ENSG00000237928,0.6533551554828151,0.46359247135842874,0.5333797054009819,0.3890042453028457
ENSG00000237940,0.9016612111292962,0.6219967266775777,0.8319148936170213,0.7148837795805136
ENSG00000238110,0.9123076923076923,0.7855646481178395,0.8262438625204582,0.9424488251859947
ENSG00000238181,0.9057937806873977,0.7980851063829787,0.8884206219312603,0.9397503257534362
ENSG00000239149,0.36335515548281494,0.578936170212766,0.6441489361702128,0.38850825942583334
ENSG00000239291,0.9685024549918166,0.5236006546644845,0.6850736497545008,0.9732756084233534
ENSG00000239300,0.2686170212765957,0.5078314238952537,0.7548036006546645,0.46065318818040435
ENSG00000239617,0.8016530278232405,0.9563093289689034,0.9314157119476268,0.9054768609978563
ENSG00000239713,0.24364975450081827,0.5180278232405892,0.6611374795417349,0.23237358665041408
ENSG00000240032,0.9827659574468085,0.9817021276595744,0.8589770867430442,0.9839435080492623
ENSG00000240132,0.8584860883797054,0.7306464811783961,0.8852373158756137,0.9225253247026186
ENSG00000240137,0.7871849427168576,0.25127659574468086,0.4634860883797054,0.6773990164347863
ENSG00000240160,0.6778314238952536,0.8820540098199673,0.9740016366612111,0.6719431717876508
ENSG00000240401,0.4425368248772503,0.1512356792144025,0.3276350245499181,0.2529948299777227
ENSG00000241043,0.7660801963993453,0.8931669394435352,0.9678723404255319,0.7371779244252028
ENSG00000241112,0.028805237315875587,0.09852700490998356,0.2347299509001637,0.05873649699466188
ENSG00000241322,0.27577741407528633,0.3201309328968902,0.21597381342062194,0.21091168929427095
ENSG00000241983,0.7427741407528641,0.9464975450081833,0.9531914893617022,0.8908662939767139
ENSG00000242419,0.659582651391162,0.8791980360065467,0.8589034369885433,
ENSG00000242970,0.7654091653027824,0.7914484451718494,0.9244108019639934,0.8311546383086041
ENSG00000243289,0.5965139116202945,0.6224877250409165,0.8247381342062193,0.45745870287083357
ENSG00000243710,0.031448445171849304,0.1254500818330605,0.24657937806873975,0.1972594678659998
ENSG00000244383,0.44077741407528637,0.20040098199672673,0.4038297872340425,0.2913622798537263
ENSG00000244482,0.15489361702127658,0.38839607201309323,0.5997954173486089,0.4770291286620991
ENSG00000244607,0.6259901800327332,0.8760965630114567,0.9682651391162029,0.7950485477701652
ENSG00000244694,0.21267594108019638,0.3843371522094926,0.6038461538461538,0.36745828254381907
ENSG00000245694,0.31210310965630117,0.6206382978723404,0.04185761047463177,0.3001555209953344
ENSG00000246090,0.6207037643207856,0.43415711947626834,0.5251800327332242,0.6287755874070027
ENSG00000246203,0.625139116202946,0.6264566284779051,0.6762847790507365,0.5210962128536001
ENSG00000246223,0.056579378068739694,0.1685351882160393,0.2866693944353519,0.12917489807069904
ENSG00000246477,0.6370703764320785,0.6542798690671031,0.8454991816693944,0.6946072044050271
ENSG00000247157,0.9086088379705402,0.4149263502454992,0.5436988543371521,0.542406792484553
ENSG00000248213,0.7121358428805238,0.8859901800327332,0.9740016366612111,0.8839308982388299
ENSG00000248265,0.2379459901800327,0.5260965630114567,0.7051472995090016,0.6396200243789669
ENSG00000248323,0.45741407528641564,0.25013911620294593,0.2834206219312603,0.3584800975158674
ENSG00000248538,0.2361374795417348,0.20242225859247132,0.3744026186579378,0.18696986255306636
ENSG00000248587,0.36920621931260234,0.5115384615384615,0.7526677577741407,0.7682484973309235
ENSG00000248714,0.9627741407528642,0.9211211129296235,0.9863093289689034,0.9695767306964819
ENSG00000248810,0.7763747954173486,0.3086006546644845,0.5042962356792144,0.4670085326383927
ENSG00000249244,0.046039279869067085,0.14446808510638287,0.3110720130932897,0.22584170484637056
ENSG00000249502,0.32032733224222587,0.5421603927986907,0.4971031096563011,0.19909209364885883
ENSG00000249679,0.8719967266775778,0.7015384615384616,0.8777332242225859,0.8524736244798453
ENSG00000249700,0.07540098199672673,0.2149590834697217,0.389189852700491,0.29749905426421763
ENSG00000250031,0.9393453355155483,0.9505073649754501,0.9870458265139116,0.9557059392207137
ENSG00000250130,0.10256955810147295,0.2899181669394434,0.515973813420622,0.25535706779874745
ENSG00000250138,0.7099099836333879,0.8924877250409166,0.9373977086743044,
ENSG00000250159,0.39396072013093286,0.701873977086743,0.8820540098199673,0.35487369173216765
ENSG00000250410,0.1327414075286416,0.24470540098199667,0.29349427168576103,0.14073389096717248
ENSG00000250548,0.04229950900163659,0.16170212765957448,0.08531096563011442,0.0643184397461225
ENSG00000250569,0.697962356792144,0.9064484451718494,0.6447545008183306,0.6053381530830987
ENSG00000250906,0.153265139116203,0.3391734860883797,0.41933715220949264,0.10881425749232898
ENSG00000251209,0.6165630114566285,0.21396072013093292,0.31638297872340415,0.6158715480643941
ENSG00000251467,0.8646563011456628,0.9754746317512275,0.9939525368248773,0.9244420158883612
ENSG00000251493,0.018952536824877186,0.08352700490998355,0.05731587561374796,0.008112311378252302
ENSG00000251819,0.19878887070376416,0.24801963993453358,0.468126022913257,0.30345088478836546
ENSG00000253309,0.8269803600654664,0.9344435351882161,0.9509656301145663,0.9124879155983355
ENSG00000253368,0.03044189852700485,0.022585924713584227,0.08188216039279861,0.056122062964986785
ENSG00000253636,0.06342062193126008,0.20970540098199664,0.41836333878887066,0.30043293682484973
ENSG00000253731,0.9969885433715221,0.9748527004909984,0.8697299509001637,0.996460846538607
