,go_name,table,oddsr,p,q
GO:0006995,cellular response to nitrogen starvation,"[[106, 45], [1254, 613]]",1.1514797093744462,0.4714061824143341,1.0
GO:0006996,organelle organization,"[[106, 45], [1254, 613]]",1.1514797093744462,0.4714061824143341,1.0
GO:0006997,nucleus organization,"[[106, 45], [1254, 613]]",1.1514797093744462,0.4714061824143341,1.0
GO:0006998,nuclear envelope organization,"[[106, 45], [1254, 613]]",1.1514797093744462,0.4714061824143341,1.0
GO:0006999,nuclear pore organization,"[[106, 45], [1254, 613]]",1.1514797093744462,0.4714061824143341,1.0
GO:0007000,nucleolus organization,"[[106, 45], [1254, 613]]",1.1514797093744462,0.4714061824143341,1.0
GO:0007004,telomere maintenance via telomerase,"[[106, 45], [1254, 613]]",1.1514797093744462,0.4714061824143341,1.0
GO:0007005,mitochondrion organization,"[[106, 45], [1255, 612]]",1.1486852589641434,0.4716912512776035,1.0
GO:0007006,mitochondrial membrane organization,"[[106, 45], [1255, 612]]",1.1486852589641434,0.4716912512776035,1.0
GO:0007007,inner mitochondrial membrane organization,"[[106, 45], [1256, 611]]",1.1458952583156405,0.5272939435620396,1.0
GO:0007009,plasma membrane organization,"[[106, 45], [1256, 611]]",1.1458952583156405,0.5272939435620396,1.0
GO:0007010,cytoskeleton organization,"[[106, 45], [1262, 605]]",1.1292481070611022,0.5279355113050779,1.0
GO:0007014,actin ubiquitination,"[[106, 45], [1262, 605]]",1.1292481070611022,0.5279355113050779,1.0
GO:0007015,actin filament organization,"[[106, 45], [1272, 595]]",1.1018518518518519,0.649854990951463,1.0
GO:0007017,microtubule-based process,"[[106, 45], [1273, 594]]",1.099135899450118,0.649955803718435,1.0
GO:0007018,microtubule-based movement,"[[106, 45], [1283, 584]]",1.0722092318351086,0.7841587656148149,1.0
GO:0007019,microtubule depolymerization,"[[106, 45], [1284, 583]]",1.069539633091035,0.7841344424965963,1.0
GO:0007020,microtubule nucleation,"[[106, 45], [1284, 583]]",1.069539633091035,0.7841344424965963,1.0
GO:0007021,tubulin complex assembly,"[[106, 45], [1284, 583]]",1.069539633091035,0.7841344424965963,1.0
GO:0007023,post-chaperonin tubulin folding pathway,"[[106, 45], [1284, 583]]",1.069539633091035,0.7841344424965963,1.0
GO:0007026,negative regulation of microtubule depolymerization,"[[106, 45], [1284, 583]]",1.069539633091035,0.7841344424965963,1.0
GO:0007028,cytoplasm organization,"[[106, 45], [1284, 583]]",1.069539633091035,0.7841344424965963,1.0
GO:0007029,endoplasmic reticulum organization,"[[106, 45], [1287, 580]]",1.0615557282223949,0.7842981918989227,1.0
GO:0007030,Golgi organization,"[[106, 45], [1290, 577]]",1.0536089577950043,0.854684186036289,1.0
GO:0007031,peroxisome organization,"[[106, 45], [1290, 577]]",1.0536089577950043,0.854684186036289,1.0
GO:0007032,endosome organization,"[[106, 45], [1292, 575]]",1.0483316133470932,0.8546964744918679,1.0
GO:0007033,vacuole organization,"[[106, 45], [1292, 575]]",1.0483316133470932,0.8546964744918679,1.0
GO:0007034,vacuolar transport,"[[106, 45], [1292, 575]]",1.0483316133470932,0.8546964744918679,1.0
GO:0007035,vacuolar acidification,"[[106, 45], [1292, 575]]",1.0483316133470932,0.8546964744918679,1.0
GO:0007039,protein catabolic process in the vacuole,"[[106, 45], [1292, 575]]",1.0483316133470932,0.8546964744918679,1.0
GO:0007040,lysosome organization,"[[106, 45], [1292, 575]]",1.0483316133470932,0.8546964744918679,1.0
GO:0007041,lysosomal transport,"[[106, 45], [1292, 575]]",1.0483316133470932,0.8546964744918679,1.0
GO:0007042,lysosomal lumen acidification,"[[106, 45], [1292, 575]]",1.0483316133470932,0.8546964744918679,1.0
GO:0007043,cell-cell junction assembly,"[[106, 45], [1295, 572]]",1.0404461604461603,0.8549183443231522,1.0
GO:0007044,cell-substrate junction assembly,"[[106, 45], [1295, 572]]",1.0404461604461603,0.8549183443231522,1.0
GO:0007049,cell cycle,"[[110, 41], [1302, 565]]",1.1642501217638905,0.46094582286492686,1.0
GO:0007051,spindle organization,"[[110, 41], [1302, 565]]",1.1642501217638905,0.46094582286492686,1.0
GO:0007052,mitotic spindle organization,"[[110, 41], [1302, 565]]",1.1642501217638905,0.46094582286492686,1.0
GO:0007056,spindle assembly involved in female meiosis,"[[110, 41], [1302, 565]]",1.1642501217638905,0.46094582286492686,1.0
GO:0007057,spindle assembly involved in female meiosis I,"[[110, 41], [1302, 565]]",1.1642501217638905,0.46094582286492686,1.0
GO:0007059,chromosome segregation,"[[111, 40], [1302, 565]]",1.204205069124424,0.35672683899291563,1.0
GO:0007060,male meiosis chromosome segregation,"[[111, 40], [1302, 565]]",1.204205069124424,0.35672683899291563,1.0
GO:0007062,sister chromatid cohesion,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007063,regulation of sister chromatid cohesion,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007064,mitotic sister chromatid cohesion,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007066,female meiosis sister chromatid cohesion,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007072,positive regulation of transcription involved in exit from mitosis,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007076,mitotic chromosome condensation,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007077,mitotic nuclear membrane disassembly,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007079,mitotic chromosome movement towards spindle pole,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007080,mitotic metaphase plate congression,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007084,mitotic nuclear membrane reassembly,"[[111, 40], [1303, 564]]",1.201151189562548,0.3569783184268207,1.0
GO:0007088,regulation of mitotic nuclear division,"[[111, 40], [1304, 563]]",1.1981019938650306,0.4054482165022904,1.0
GO:0007089,traversing start control point of mitotic cell cycle,"[[111, 40], [1304, 563]]",1.1981019938650306,0.4054482165022904,1.0
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,"[[111, 40], [1305, 562]]",1.1950574712643678,0.4052829876886273,1.0
GO:0007093,mitotic cell cycle checkpoint signaling,"[[111, 40], [1305, 562]]",1.1950574712643678,0.4052829876886273,1.0
GO:0007094,mitotic spindle assembly checkpoint signaling,"[[111, 40], [1305, 562]]",1.1950574712643678,0.4052829876886273,1.0
GO:0007095,mitotic G2 DNA damage checkpoint signaling,"[[111, 40], [1305, 562]]",1.1950574712643678,0.4052829876886273,1.0
GO:0007096,regulation of exit from mitosis,"[[111, 40], [1305, 562]]",1.1950574712643678,0.4052829876886273,1.0
GO:0007097,nuclear migration,"[[111, 40], [1305, 562]]",1.1950574712643678,0.4052829876886273,1.0
GO:0007098,centrosome cycle,"[[111, 40], [1305, 562]]",1.1950574712643678,0.4052829876886273,1.0
GO:0007099,centriole replication,"[[111, 40], [1308, 559]]",1.1859518348623854,0.40532726075158243,1.0
GO:0007100,mitotic centrosome separation,"[[111, 40], [1308, 559]]",1.1859518348623854,0.40532726075158243,1.0
GO:0007112,male meiosis cytokinesis,"[[111, 40], [1308, 559]]",1.1859518348623854,0.40532726075158243,1.0
GO:0007113,endomitotic cell cycle,"[[111, 40], [1308, 559]]",1.1859518348623854,0.40532726075158243,1.0
GO:0007127,meiosis I,"[[111, 40], [1308, 559]]",1.1859518348623854,0.40532726075158243,1.0
GO:0007129,homologous chromosome pairing at meiosis,"[[111, 40], [1309, 558]]",1.18292589763178,0.4055225060850406,1.0
GO:0007130,synaptonemal complex assembly,"[[111, 40], [1311, 556]]",1.176887871853547,0.45813777720255855,1.0
GO:0007131,reciprocal meiotic recombination,"[[111, 40], [1311, 556]]",1.176887871853547,0.45813777720255855,1.0
GO:0007140,male meiotic nuclear division,"[[111, 40], [1312, 555]]",1.173875762195122,0.45801466776347155,1.0
GO:0007141,male meiosis I,"[[111, 40], [1313, 554]]",1.1708682406702209,0.4579782282617017,1.0
GO:0007143,female meiotic nuclear division,"[[111, 40], [1313, 554]]",1.1708682406702209,0.4579782282617017,1.0
GO:0007144,female meiosis I,"[[111, 40], [1313, 554]]",1.1708682406702209,0.4579782282617017,1.0
GO:0007147,female meiosis II,"[[111, 40], [1313, 554]]",1.1708682406702209,0.4579782282617017,1.0
GO:0007154,cell communication,"[[111, 40], [1313, 554]]",1.1708682406702209,0.4579782282617017,1.0
GO:0007155,cell adhesion,"[[112, 39], [1331, 536]]",1.1564853878903465,0.5118843520492105,1.0
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,"[[112, 39], [1335, 532]]",1.1444156343032748,0.5122518598537029,1.0
GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,"[[112, 39], [1335, 532]]",1.1444156343032748,0.5122518598537029,1.0
GO:0007158,neuron cell-cell adhesion,"[[112, 39], [1335, 532]]",1.1444156343032748,0.5122518598537029,1.0
GO:0007159,leukocyte cell-cell adhesion,"[[112, 39], [1335, 532]]",1.1444156343032748,0.5122518598537029,1.0
GO:0007160,cell-matrix adhesion,"[[112, 39], [1340, 527]]",1.1294297742058936,0.5727191559982067,1.0
GO:0007161,calcium-independent cell-matrix adhesion,"[[112, 39], [1340, 527]]",1.1294297742058936,0.5727191559982067,1.0
GO:0007162,negative regulation of cell adhesion,"[[112, 39], [1340, 527]]",1.1294297742058936,0.5727191559982067,1.0
GO:0007163,establishment or maintenance of cell polarity,"[[112, 39], [1341, 526]]",1.1264460123520526,0.5728722218142945,1.0
GO:0007165,signal transduction,"[[114, 37], [1374, 493]]",1.10551162516228,0.7005865877857891,1.0
GO:0007166,cell surface receptor signaling pathway,"[[114, 37], [1387, 480]]",1.066271751203258,0.8463184063801251,1.0
GO:0007167,enzyme-linked receptor protein signaling pathway,"[[114, 37], [1387, 480]]",1.066271751203258,0.8463184063801251,1.0
GO:0007168,receptor guanylyl cyclase signaling pathway,"[[114, 37], [1387, 480]]",1.066271751203258,0.8463184063801251,1.0
GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,"[[114, 37], [1391, 476]]",1.0543455029436337,0.8462226638544705,1.0
GO:0007171,activation of transmembrane receptor protein tyrosine kinase activity,"[[114, 37], [1391, 476]]",1.0543455029436337,0.8462226638544705,1.0
GO:0007172,signal complex assembly,"[[114, 37], [1391, 476]]",1.0543455029436337,0.8462226638544705,1.0
GO:0007173,epidermal growth factor receptor signaling pathway,"[[114, 37], [1392, 475]]",1.0513746505125816,0.8462790331253522,1.0
GO:0007174,epidermal growth factor catabolic process,"[[114, 37], [1392, 475]]",1.0513746505125816,0.8462790331253522,1.0
GO:0007175,negative regulation of epidermal growth factor-activated receptor activity,"[[114, 37], [1393, 474]]",1.0484080634834403,0.846367654825747,1.0
GO:0007176,regulation of epidermal growth factor-activated receptor activity,"[[114, 37], [1393, 474]]",1.0484080634834403,0.846367654825747,1.0
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,"[[114, 37], [1393, 474]]",1.0484080634834403,0.846367654825747,1.0
GO:0007179,transforming growth factor beta receptor signaling pathway,"[[114, 37], [1394, 473]]",1.0454457326767226,0.9224552156211682,1.0
GO:0007181,transforming growth factor beta receptor complex assembly,"[[114, 37], [1394, 473]]",1.0454457326767226,0.9224552156211682,1.0
GO:0007182,common-partner SMAD protein phosphorylation,"[[114, 37], [1394, 473]]",1.0454457326767226,0.9224552156211682,1.0
GO:0007185,transmembrane receptor protein tyrosine phosphatase signaling pathway,"[[114, 37], [1394, 473]]",1.0454457326767226,0.9224552156211682,1.0
GO:0007186,G protein-coupled receptor signaling pathway,"[[115, 36], [1412, 455]]",1.0293712621970412,0.9218038927391636,1.0
GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","[[115, 36], [1413, 454]]",1.0263820083352992,1.0,1.0
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,"[[115, 36], [1413, 454]]",1.0263820083352992,1.0,1.0
GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,"[[116, 35], [1416, 451]]",1.0556093623890235,0.8435064101005142,1.0
GO:0007190,activation of adenylate cyclase activity,"[[116, 35], [1416, 451]]",1.0556093623890235,0.8435064101005142,1.0
GO:0007191,adenylate cyclase-activating dopamine receptor signaling pathway,"[[116, 35], [1416, 451]]",1.0556093623890235,0.8435064101005142,1.0
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,"[[116, 35], [1417, 450]]",1.052525456195181,0.8435745584174709,1.0
GO:0007194,negative regulation of adenylate cyclase activity,"[[116, 35], [1417, 450]]",1.052525456195181,0.8435745584174709,1.0
GO:0007195,adenylate cyclase-inhibiting dopamine receptor signaling pathway,"[[116, 35], [1417, 450]]",1.052525456195181,0.8435745584174709,1.0
GO:0007196,adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway,"[[116, 35], [1418, 449]]",1.0494458996574652,0.9210722280924575,1.0
GO:0007197,adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway,"[[116, 35], [1418, 449]]",1.0494458996574652,0.9210722280924575,1.0
GO:0007198,adenylate cyclase-inhibiting serotonin receptor signaling pathway,"[[116, 35], [1418, 449]]",1.0494458996574652,0.9210722280924575,1.0
GO:0007199,G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger,"[[116, 35], [1418, 449]]",1.0494458996574652,0.9210722280924575,1.0
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,"[[116, 35], [1418, 449]]",1.0494458996574652,0.9210722280924575,1.0
GO:0007202,activation of phospholipase C activity,"[[116, 35], [1418, 449]]",1.0494458996574652,0.9210722280924575,1.0
GO:0007204,positive regulation of cytosolic calcium ion concentration,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007206,phospholipase C-activating G protein-coupled glutamate receptor signaling pathway,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007207,phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007208,phospholipase C-activating serotonin receptor signaling pathway,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007210,serotonin receptor signaling pathway,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007212,dopamine receptor signaling pathway,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007214,gamma-aminobutyric acid signaling pathway,"[[116, 35], [1419, 448]]",1.046370683579986,0.9210262917800918,1.0
GO:0007215,glutamate receptor signaling pathway,"[[116, 35], [1422, 445]]",1.0371709865380752,0.9209924631181556,1.0
GO:0007216,G protein-coupled glutamate receptor signaling pathway,"[[116, 35], [1422, 445]]",1.0371709865380752,0.9209924631181556,1.0
GO:0007217,tachykinin receptor signaling pathway,"[[116, 35], [1422, 445]]",1.0371709865380752,0.9209924631181556,1.0
GO:0007218,neuropeptide signaling pathway,"[[116, 35], [1424, 443]]",1.0310593900481542,0.9210571220330852,1.0
GO:0007219,Notch signaling pathway,"[[116, 35], [1427, 440]]",1.021924116528181,1.0,1.0
GO:0007220,Notch receptor processing,"[[116, 35], [1427, 440]]",1.021924116528181,1.0,1.0
GO:0007221,positive regulation of transcription of Notch receptor target,"[[116, 35], [1427, 440]]",1.021924116528181,1.0,1.0
GO:0007223,"Wnt signaling pathway, calcium modulating pathway","[[116, 35], [1427, 440]]",1.021924116528181,1.0,1.0
GO:0007224,smoothened signaling pathway,"[[116, 35], [1427, 440]]",1.021924116528181,1.0,1.0
GO:0007225,patched ligand maturation,"[[116, 35], [1427, 440]]",1.021924116528181,1.0,1.0
GO:0007227,signal transduction downstream of smoothened,"[[116, 35], [1427, 440]]",1.021924116528181,1.0,1.0
GO:0007228,positive regulation of hh target transcription factor activity,"[[116, 35], [1427, 440]]",1.021924116528181,1.0,1.0
GO:0007229,integrin-mediated signaling pathway,"[[116, 35], [1429, 438]]",1.0158552434269719,1.0,1.0
GO:0007231,osmosensory signaling pathway,"[[116, 35], [1429, 438]]",1.0158552434269719,1.0,1.0
GO:0007249,I-kappaB kinase/NF-kappaB signaling,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007250,activation of NF-kappaB-inducing kinase activity,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007252,I-kappaB phosphorylation,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007253,cytoplasmic sequestering of NF-kappaB,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007254,JNK cascade,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007258,JUN phosphorylation,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007259,receptor signaling pathway via JAK-STAT,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007260,tyrosine phosphorylation of STAT protein,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007263,nitric oxide mediated signal transduction,"[[116, 35], [1430, 437]]",1.0128271728271727,1.0,1.0
GO:0007264,small GTPase mediated signal transduction,"[[116, 35], [1431, 436]]",1.0098033343316362,1.0,1.0
GO:0007265,Ras protein signal transduction,"[[116, 35], [1432, 435]]",1.006783719074222,1.0,1.0
GO:0070213,protein auto-ADP-ribosylation,"[[150, 1], [1846, 21]]",1.7063921993499458,1.0,1.0
GO:0070221,"sulfide oxidation, using sulfide:quinone oxidoreductase","[[150, 1], [1846, 21]]",1.7063921993499458,1.0,1.0
GO:0070227,lymphocyte apoptotic process,"[[150, 1], [1846, 21]]",1.7063921993499458,1.0,1.0
GO:0070228,regulation of lymphocyte apoptotic process,"[[150, 1], [1846, 21]]",1.7063921993499458,1.0,1.0
GO:0070231,T cell apoptotic process,"[[150, 1], [1846, 21]]",1.7063921993499458,1.0,1.0
GO:0070232,regulation of T cell apoptotic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070233,negative regulation of T cell apoptotic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070234,positive regulation of T cell apoptotic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070235,regulation of activation-induced cell death of T cells,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070236,negative regulation of activation-induced cell death of T cells,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070241,positive regulation of activated T cell autonomous cell death,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070242,thymocyte apoptotic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070244,negative regulation of thymocyte apoptotic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070245,positive regulation of thymocyte apoptotic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070247,regulation of natural killer cell apoptotic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070252,actin-mediated cell contraction,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070253,somatostatin secretion,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070254,mucus secretion,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070255,regulation of mucus secretion,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070256,negative regulation of mucus secretion,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070257,positive regulation of mucus secretion,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070262,peptidyl-serine dephosphorylation,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070266,necroptotic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070268,cornification,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070269,pyroptosis,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070278,extracellular matrix constituent secretion,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070285,pigment cell development,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070286,axonemal dynein complex assembly,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070291,N-acylethanolamine metabolic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070292,N-acylphosphatidylethanolamine metabolic process,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070293,renal absorption,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070294,renal sodium ion absorption,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070295,renal water absorption,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070296,sarcoplasmic reticulum calcium ion transport,"[[150, 1], [1847, 20]]",1.6242555495397943,1.0,1.0
GO:0070301,cellular response to hydrogen peroxide,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070302,regulation of stress-activated protein kinase signaling cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070304,positive regulation of stress-activated protein kinase signaling cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070305,response to cGMP,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070306,lens fiber cell differentiation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070307,lens fiber cell development,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070309,lens fiber cell morphogenesis,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070314,G1 to G0 transition,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070315,G1 to G0 transition involved in cell differentiation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070316,regulation of G0 to G1 transition,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070317,negative regulation of G0 to G1 transition,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070318,positive regulation of G0 to G1 transition,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070327,thyroid hormone transport,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070328,triglyceride homeostasis,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070341,fat cell proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070342,brown fat cell proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070343,white fat cell proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070345,negative regulation of fat cell proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070346,positive regulation of fat cell proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070350,regulation of white fat cell proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070352,positive regulation of white fat cell proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070358,actin polymerization-dependent cell motility,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070365,hepatocyte differentiation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070367,negative regulation of hepatocyte differentiation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070368,positive regulation of hepatocyte differentiation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070370,cellular heat acclimation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070371,ERK1 and ERK2 cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070372,regulation of ERK1 and ERK2 cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070373,negative regulation of ERK1 and ERK2 cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070374,positive regulation of ERK1 and ERK2 cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070375,ERK5 cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070376,regulation of ERK5 cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070378,positive regulation of ERK5 cascade,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070383,DNA cytosine deamination,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070384,Harderian gland development,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070392,detection of lipoteichoic acid,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070407,oxidation-dependent protein catabolic process,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070409,carbamoyl phosphate biosynthetic process,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070413,trehalose metabolism in response to stress,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070417,cellular response to cold,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070423,nucleotide-binding oligomerization domain containing signaling pathway,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070424,regulation of nucleotide-binding oligomerization domain containing signaling pathway,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070427,nucleotide-binding oligomerization domain containing 1 signaling pathway,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070429,negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070430,positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070433,negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070434,positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070445,regulation of oligodendrocyte progenitor proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070446,negative regulation of oligodendrocyte progenitor proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070447,positive regulation of oligodendrocyte progenitor proliferation,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070453,regulation of heme biosynthetic process,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070455,positive regulation of heme biosynthetic process,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070458,cellular detoxification of nitrogen compound,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
GO:0070459,prolactin secretion,"[[150, 1], [1848, 19]]",1.5422077922077921,1.0,1.0
